,NO,NO2,AirTemp,Press,UMR,O3,PM10
0,0.98,6.72,5.3,0,86.3,0,40.72
1,0.89,5.24,4.8,0,87.1,0,40.72
2,0.76,7.43,4.5,0,88.1,0,40.72
3,0.74,5.87,4.4,0,89.3,0,40.72
4,0.92,6.03,4.4,0,90.4,0,40.72
5,0.76,10.11,4.4,0,90.4,0,40.72
6,19.62,15.52,3.9,0,90.7,0,40.72
7,98.78,51.98,4.6,0,91.4,0,40.72
8,166.23,72.19,7.6,0,85.6,0,40.72
9,78.21,59.23,8.9,0,78.0,0,40.72
10,6.63,23.93,8.9,0,75.5,0,40.72
11,7.82,22.38,9.7,0,72.1,0,40.72
12,11.76,25.28,11.6,0,64.2,0,40.72
13,11.82,26.15,12.7,0,60.3,0,40.72
14,8.62,28.19,12.9,0,56.8,0,40.72
15,4.31,18.09,13.8,0,52.0,0,40.72
16,2.13,19.11,12.2,0,56.7,0,40.72
17,2.16,27.87,9.5,0,67.8,0,40.72
18,1.02,15.52,8.3,0,71.6,0,40.72
19,0.98,16.99,7.1,0,74.8,0,40.72
20,1.14,18.72,6.2,0,75.9,0,40.72
21,1.1,14.11,5.7,0,73.0,0,40.72
22,0.8,9.05,5.4,0,72.6,0,40.72
23,0.88,11.7,4.8,0,78.4,0,40.72
24,0.83,7.42,4.0,0,82.6,0,28.28
25,0.83,6.14,3.4,0,85.3,0,28.28
26,0.82,6.26,2.9,0,86.5,0,28.28
27,0.61,5.47,2.5,0,87.4,0,28.28
28,0.73,5.83,2.2,0,87.8,0,28.28
29,0.64,6.45,1.8,0,87.2,0,28.28
30,0.7,8.34,1.5,0,87.5,0,28.28
31,17.7,33.12,3.3,0,84.7,0,28.28
32,52.11,53.65,6.5,0,70.1,0,28.28
33,18.66,30.18,7.7,0,65.4,0,28.28
34,33.16,46.53,9.3,0,59.6,0,28.28
35,24.71,42.65,10.6,0,57.5,0,28.28
36,13.14,32.17,12.6,0,51.9,0,28.28
37,11.69,31.24,13.1,0,46.3,0,28.28
38,7.6,26.88,12.9,0,43.8,0,28.28
39,5.47,26.2,12.7,0,44.6,0,28.28
40,1.92,17.15,11.0,0,51.9,0,28.28
41,1.2,20.8,9.0,0,60.9,0,28.28
42,1.5,25.6,7.6,0,66.8,0,28.28
43,1.01,12.78,7.3,0,69.3,0,28.28
44,3.6,29.91,7.0,0,72.8,0,28.28
45,2.58,36.24,6.1,0,78.5,0,28.28
46,5.53,41.83,6.1,0,79.3,0,28.28
47,4.19,33.0,6.5,0,77.7,0,28.28
48,1.68,26.13,6.9,0,75.7,0,25.66
49,0.96,16.57,6.2,0,79.2,0,25.66
50,1.02,15.64,6.2,0,79.7,0,25.66
51,1.68,21.93,5.6,0,81.8,0,25.66
52,1.28,18.68,4.1,0,87.0,0,25.66
53,1.04,20.42,3.7,0,88.8,0,25.66
54,5.02,39.34,3.8,0,90.1,0,25.66
55,29.42,61.36,4.9,0,87.6,0,25.66
56,26.11,45.82,6.6,0,78.9,0,25.66
57,8.43,23.69,8.2,0,73.4,0,25.66
58,7.94,24.02,9.5,0,67.1,0,25.66
59,5.21,17.03,10.9,0,60.7,0,25.66
60,6.33,19.14,12.4,0,53.9,0,25.66
61,4.05,14.98,12.9,0,51.5,0,25.66
62,5.73,21.88,13.2,0,51.2,0,25.66
63,4.17,21.89,13.4,0,50.9,0,25.66
64,2.34,15.44,12.1,0,55.7,0,25.66
65,1.16,18.4,10.0,0,64.5,0,25.66
66,4.92,54.33,9.6,0,68.5,0,25.66
67,3.49,56.17,9.0,0,72.9,0,25.66
68,3.96,53.53,8.9,0,75.9,0,25.66
69,1.56,26.98,8.7,0,77.4,0,25.66
70,1.24,19.55,8.6,0,76.9,0,25.66
71,1.12,18.19,8.6,0,76.4,0,25.66
72,1.06,13.68,8.5,0,77.1,0,24.66
73,1.03,16.59,8.3,0,79.3,0,24.66
74,1.04,9.5,8.1,0,79.2,0,24.66
75,0.97,8.62,8.1,0,78.1,0,24.66
76,0.99,8.83,7.9,0,76.9,0,24.66
77,1.28,10.46,7.6,0,75.8,0,24.66
78,1.21,11.08,6.7,0,80.9,0,24.66
79,1.8,17.98,6.4,0,79.5,0,24.66
80,4.29,22.45,6.5,0,78.7,0,24.66
81,6.02,21.55,7.0,0,75.8,0,24.66
82,7.49,20.54,8.3,0,65.7,0,24.66
83,3.6,10.57,10.2,0,53.2,0,24.66
84,6.12,17.24,10.8,0,50.7,0,24.66
85,7.65,23.12,9.9,0,57.5,0,24.66
86,21.35,40.22,9.4,0,63.4,0,24.66
87,8.54,26.3,9.0,0,64.6,0,24.66
88,7.39,29.31,8.1,0,67.6,0,24.66
89,4.37,25.11,7.3,0,71.2,0,24.66
90,4.5,29.85,7.1,0,72.5,0,24.66
91,1.91,25.19,7.0,0,73.1,0,24.66
92,1.59,19.12,6.9,0,72.9,0,24.66
93,1.37,11.61,6.8,0,70.5,0,24.66
94,1.39,11.19,6.4,0,72.0,0,24.66
95,1.37,15.27,5.6,0,74.3,0,24.66
96,1.17,13.25,4.7,0,72.1,0,25.7
97,0.93,6.89,3.6,0,79.8,0,25.7
98,0.95,14.86,3.8,0,76.2,0,25.7
99,1.01,22.08,2.6,0,79.7,0,25.7
100,0.93,14.91,2.2,0,79.9,0,25.7
101,1.59,13.96,1.6,0,82.9,0,25.7
102,0.75,6.33,1.9,0,84.3,0,25.7
103,1.07,8.95,2.3,0,84.2,0,25.7
104,3.44,16.43,5.0,0,73.0,0,25.7
105,5.55,17.26,6.7,0,64.2,0,25.7
106,5.71,16.8,7.5,0,60.9,0,25.7
107,4.26,14.18,8.1,0,56.0,0,25.7
108,3.01,9.75,9.2,0,50.8,0,25.7
109,2.35,8.71,10.0,0,48.1,0,25.7
110,2.44,10.49,10.7,0,46.4,0,25.7
111,2.11,10.11,10.8,0,47.1,0,25.7
112,2.1,19.65,9.4,0,53.1,0,25.7
113,2.75,31.85,7.2,0,64.7,0,25.7
114,1.75,25.8,5.7,0,71.0,0,25.7
115,1.82,32.76,5.1,0,73.7,0,25.7
116,0.99,21.16,4.3,0,75.4,0,25.7
117,1.08,18.49,3.1,0,80.0,0,25.7
118,1.38,29.44,3.3,0,78.3,0,25.7
119,1.02,16.66,2.1,0,80.5,0,25.7
120,0.86,23.17,1.4,0,83.7,0,64.1
121,0.69,11.41,1.4,0,84.8,0,64.1
122,0.54,4.66,1.0,0,86.0,0,64.1
123,2.11,19.37,0.7,0,87.4,0,64.1
124,1.56,28.93,0.5,0,87.9,0,64.1
125,4.16,22.25,-0.3,0,88.4,0,64.1
126,9.21,26.9,-0.6,0,89.0,0,64.1
127,32.42,42.81,0.9,0,88.0,0,64.1
128,141.31,66.44,3.7,0,78.8,0,64.1
129,115.77,72.35,5.4,0,71.4,0,64.1
130,72.05,72.67,7.4,0,65.0,0,64.1
131,51.0,72.69,8.9,0,59.4,0,64.1
132,36.04,67.67,10.2,0,55.3,0,64.1
133,46.13,83.82,12.7,0,47.0,0,64.1
134,48.37,96.16,14.3,0,42.6,0,64.1
135,67.78,113.27,15.5,0,39.8,0,64.1
136,90.49,113.86,12.8,0,45.4,0,64.1
137,156.19,107.96,8.1,0,61.5,0,64.1
138,338.43,126.89,6.7,0,69.9,0,64.1
139,196.38,98.41,6.1,0,69.1,0,64.1
140,142.08,87.45,5.1,0,66.2,0,64.1
141,30.32,62.47,4.5,0,65.3,0,64.1
142,71.04,61.88,3.7,0,68.2,0,64.1
143,79.43,59.24,3.3,0,70.8,0,64.1
144,55.68,52.66,2.6,0,74.3,0,69.51
145,40.48,48.3,1.8,0,77.1,0,69.51
146,22.34,43.94,1.4,0,79.2,0,69.51
147,5.85,29.89,1.5,0,77.5,0,69.51
148,19.16,36.38,1.3,0,78.4,0,69.51
149,0.67,13.94,1.0,0,78.2,0,69.51
150,6.19,21.39,0.1,0,82.0,0,69.51
151,31.97,29.22,0.9,0,82.1,0,69.51
152,25.83,38.29,4.8,0,72.0,0,69.51
153,91.79,70.23,6.3,0,69.0,0,69.51
154,48.29,62.94,8.9,0,61.6,0,69.51
155,30.66,62.21,10.3,0,54.6,0,69.51
156,28.61,65.74,12.7,0,48.3,0,69.51
157,34.77,78.1,15.1,0,42.4,0,69.51
158,46.46,100.89,16.9,0,37.7,0,69.51
159,59.11,117.0,17.5,0,36.6,0,69.51
160,45.65,102.65,13.6,0,46.2,0,69.51
161,298.3,132.92,9.2,0,61.0,0,69.51
162,474.51,151.11,7.4,0,66.9,0,69.51
163,364.8,130.88,6.9,0,57.5,0,69.51
164,201.44,93.78,5.3,0,58.6,0,69.51
165,70.21,66.47,4.1,0,61.6,0,69.51
166,7.21,31.14,5.0,0,54.1,0,69.51
167,1.33,16.07,5.2,0,54.1,0,69.51
168,1.17,13.14,4.4,0,57.3,0,69.64
169,20.21,41.25,3.6,0,60.8,0,69.64
170,57.13,61.2,2.1,0,71.7,0,69.64
171,12.7,33.28,2.1,0,70.8,0,69.64
172,1.77,16.64,1.5,0,71.7,0,69.64
173,3.61,23.2,0.4,0,77.1,0,69.64
174,1.41,20.72,-0.1,0,79.6,0,69.64
175,26.5,31.67,2.0,0,75.5,0,69.64
176,189.57,83.0,4.2,0,70.2,0,69.64
177,97.12,82.36,6.6,0,64.2,0,69.64
178,58.5,78.53,9.2,0,55.5,0,69.64
179,29.16,61.84,10.9,0,48.9,0,69.64
180,28.51,70.68,13.9,0,40.9,0,69.64
181,44.4,94.56,16.2,0,34.6,0,69.64
182,40.88,106.49,18.1,0,30.5,0,69.64
183,74.2,143.88,19.3,0,29.5,0,69.64
184,100.31,135.19,15.2,0,40.0,0,69.64
185,199.08,129.76,10.0,0,55.1,0,69.64
186,30.11,96.37,8.9,0,55.3,0,69.64
187,1.55,45.12,8.6,0,52.0,0,69.64
188,22.27,55.47,7.2,0,52.8,0,69.64
189,136.8,87.58,5.7,0,57.5,0,69.64
190,363.98,113.73,4.2,0,66.2,0,69.64
191,77.63,62.74,5.1,0,59.5,0,69.64
192,1.49,13.59,5.2,0,56.1,0,78.77
193,1.3,13.06,4.4,0,58.5,0,78.77
194,1.3,15.68,3.5,0,63.1,0,78.77
195,4.27,32.96,2.8,0,65.3,0,78.77
196,1.7,16.28,2.7,0,67.1,0,78.77
197,0.97,17.64,1.5,0,71.9,0,78.77
198,1.02,14.74,1.0,0,76.8,0,78.77
199,6.76,26.55,2.3,0,74.4,0,78.77
200,100.55,63.04,5.3,0,64.8,0,78.77
201,105.92,85.98,7.3,0,59.2,0,78.77
202,58.29,77.61,9.6,0,53.8,0,78.77
203,55.47,93.19,11.7,0,48.2,0,78.77
204,35.39,84.0,14.2,0,42.6,0,78.77
205,51.58,110.58,16.8,0,37.3,0,78.77
206,50.94,130.71,17.4,0,36.8,0,78.77
207,37.81,128.08,17.9,0,35.8,0,78.77
208,70.53,126.63,14.8,0,44.8,0,78.77
209,253.14,146.82,10.0,0,58.9,0,78.77
210,608.6,191.42,8.6,0,62.3,0,78.77
211,386.78,141.17,7.9,0,57.5,0,78.77
212,149.14,95.49,6.4,0,61.1,0,78.77
213,30.51,74.98,5.4,0,63.8,0,78.77
214,104.5,84.48,4.8,0,68.5,0,78.77
215,60.53,74.19,4.3,0,71.7,0,78.77
216,64.38,65.31,3.2,0,75.6,0,104.25
217,78.74,64.27,2.7,0,80.3,0,104.25
218,54.38,57.37,2.1,0,82.2,0,104.25
219,29.79,51.29,1.7,0,83.7,0,104.25
220,22.83,46.74,1.2,0,84.7,0,104.25
221,20.21,48.91,1.1,0,85.2,0,104.25
222,10.62,36.47,1.1,0,85.3,0,104.25
223,20.87,42.33,3.3,0,80.2,0,104.25
224,31.7,44.11,6.1,0,67.3,0,104.25
225,199.62,116.34,7.7,0,62.9,0,104.25
226,106.87,116.48,9.1,0,57.6,0,104.25
227,82.1,124.93,11.2,0,51.5,0,104.25
228,72.62,142.24,12.6,0,48.1,0,104.25
229,36.29,115.0,15.0,0,40.6,0,104.25
230,32.64,114.45,16.8,0,36.1,0,104.25
231,37.87,130.12,17.4,0,34.9,0,104.25
232,84.05,138.66,14.1,0,44.5,0,104.25
233,372.4,179.79,9.9,0,57.9,0,104.25
234,391.5,166.64,8.9,0,58.5,0,104.25
235,264.87,136.6,8.1,0,58.6,0,104.25
236,201.69,119.61,7.5,0,61.0,0,104.25
237,85.12,84.28,5.1,0,69.6,0,104.25
238,24.42,68.03,4.3,0,74.5,0,104.25
239,46.38,70.63,3.6,0,77.1,0,104.25
240,42.27,65.11,2.7,0,80.7,0,92.93
241,31.25,54.45,2.3,0,82.0,0,92.93
242,23.01,52.38,2.0,0,83.6,0,92.93
243,25.32,44.94,1.4,0,85.0,0,92.93
244,33.71,48.78,1.2,0,86.3,0,92.93
245,28.69,48.03,0.9,0,86.9,0,92.93
246,74.36,56.43,0.8,0,88.0,0,92.93
247,154.54,67.48,1.5,0,88.1,0,92.93
248,251.72,86.45,4.9,0,79.5,0,92.93
249,147.52,96.68,6.6,0,70.1,0,92.93
250,65.6,89.0,8.4,0,66.2,0,92.93
251,33.65,84.11,11.7,0,60.1,0,92.93
252,9.75,42.82,12.9,0,56.4,0,92.93
253,6.36,32.88,14.2,0,48.7,0,92.93
254,5.5,32.59,14.6,0,44.3,0,92.93
255,4.63,35.35,14.5,0,45.2,0,92.93
256,4.66,52.16,12.7,0,51.5,0,92.93
257,7.47,78.67,10.9,0,58.6,0,92.93
258,6.89,73.03,9.8,0,60.7,0,92.93
259,3.96,59.28,9.2,0,60.2,0,92.93
260,2.94,60.02,8.6,0,60.9,0,92.93
261,2.25,49.59,8.1,0,63.5,0,92.93
262,1.81,42.06,7.8,0,63.9,0,92.93
263,7.33,58.22,6.1,0,68.2,0,92.93
264,1.42,24.79,3.5,0,77.0,0,62.62
265,15.53,56.43,3.1,0,81.1,0,62.62
266,1.84,33.02,2.9,0,82.6,0,62.62
267,4.71,41.73,2.3,0,84.3,0,62.62
268,7.47,44.45,2.0,0,84.9,0,62.62
269,40.09,59.61,1.9,0,86.5,0,62.62
270,61.52,59.81,1.7,0,87.3,0,62.62
271,42.84,54.08,2.1,0,87.7,0,62.62
272,41.42,52.83,5.4,0,77.4,0,62.62
273,52.21,64.43,8.2,0,66.7,0,62.62
274,27.41,68.09,9.3,0,63.3,0,62.62
275,29.82,82.67,10.6,0,60.1,0,62.62
276,34.36,79.16,13.4,0,55.8,0,62.62
277,10.66,44.86,15.1,0,57.0,0,62.62
278,5.46,27.05,14.9,0,55.8,0,62.62
279,4.31,27.38,14.6,0,55.6,0,62.62
280,5.94,39.63,14.0,0,59.2,0,62.62
281,4.04,35.26,13.0,0,63.7,0,62.62
282,4.5,41.72,12.2,0,66.7,0,62.62
283,4.46,38.2,12.1,0,68.7,0,62.62
284,3.49,31.77,12.3,0,70.5,0,62.62
285,2.81,33.16,12.2,0,73.8,0,62.62
286,4.22,30.63,12.3,0,77.1,0,62.62
287,11.33,54.07,12.0,0,78.1,0,62.62
288,4.44,32.18,11.3,0,81.2,0,23.49
289,1.51,14.34,11.1,0,81.2,0,23.49
290,1.43,8.03,12.2,0,73.0,0,23.49
291,1.4,8.55,12.1,0,73.2,0,23.49
292,1.52,8.51,12.4,0,69.5,0,23.49
293,27.57,45.46,9.6,0,78.1,0,23.49
294,48.73,58.36,8.1,0,84.5,0,23.49
295,167.6,79.52,7.5,0,87.9,0,23.49
296,108.0,69.61,11.1,0,74.9,0,23.49
297,7.11,22.47,15.3,0,53.8,0,23.49
298,6.59,21.39,16.3,0,51.7,0,23.49
299,8.6,25.42,17.0,0,48.5,0,23.49
300,14.27,35.19,18.6,0,44.1,0,23.49
301,7.38,25.5,20.1,0,36.0,0,23.49
302,6.78,26.68,20.9,0,29.0,0,23.49
303,11.89,44.73,21.6,0,30.3,0,23.49
304,32.2,82.91,19.5,0,35.6,0,23.49
305,12.6,60.5,17.5,0,36.7,0,23.49
306,8.66,52.89,17.4,0,35.5,0,23.49
307,3.58,30.77,17.3,0,38.2,0,23.49
308,2.83,22.74,16.9,0,40.6,0,23.49
309,2.11,18.84,16.6,0,43.7,0,23.49
310,2.12,19.22,15.8,0,49.3,0,23.49
311,1.87,18.05,15.7,0,52.8,0,23.49
312,1.52,11.75,15.7,0,56.7,0,19.66
313,1.32,9.55,15.1,0,60.8,0,19.66
314,1.3,8.08,14.5,0,64.9,0,19.66
315,1.33,7.92,14.1,0,65.7,0,19.66
316,1.51,9.01,13.7,0,67.4,0,19.66
317,1.78,9.36,13.6,0,66.6,0,19.66
318,2.29,12.65,13.6,0,65.6,0,19.66
319,5.42,24.26,13.5,0,68.8,0,19.66
320,8.68,29.98,14.5,0,66.2,0,19.66
321,8.39,28.97,14.8,0,65.1,0,19.66
322,9.04,34.79,15.0,0,61.3,0,19.66
323,9.09,34.62,15.3,0,59.9,0,19.66
324,10.92,40.9,15.3,0,60.7,0,19.66
325,9.88,37.94,15.4,0,59.8,0,19.66
326,5.83,25.3,15.7,0,58.0,0,19.66
327,5.93,27.65,15.4,0,59.8,0,19.66
328,8.01,40.13,15.2,0,60.3,0,19.66
329,8.24,48.72,15.0,0,57.8,0,19.66
330,8.33,49.77,14.5,0,59.1,0,19.66
331,4.2,30.93,14.9,0,58.8,0,19.66
332,2.91,21.37,15.4,0,57.3,0,19.66
333,2.34,16.35,15.6,0,56.9,0,19.66
334,2.14,16.25,15.5,0,55.7,0,19.66
335,1.81,16.2,15.3,0,55.1,0,19.66
336,1.75,12.6,14.9,0,58.0,0,18.06
337,1.45,11.06,14.4,0,59.8,0,18.06
338,1.36,9.34,14.4,0,61.0,0,18.06
339,1.37,8.47,14.3,0,63.0,0,18.06
340,1.48,8.55,14.3,0,63.3,0,18.06
341,1.53,9.32,14.4,0,64.1,0,18.06
342,2.52,12.8,14.5,0,61.7,0,18.06
343,5.8,23.23,15.0,0,62.0,0,18.06
344,6.26,23.93,15.8,0,61.7,0,18.06
345,6.56,19.77,16.8,0,59.7,0,18.06
346,6.19,17.76,17.8,0,56.9,0,18.06
347,9.36,23.13,18.1,0,55.1,0,18.06
348,8.65,22.69,19.5,0,50.7,0,18.06
349,9.34,27.17,20.0,0,50.0,0,18.06
350,8.41,32.01,18.9,0,52.8,0,18.06
351,6.35,27.25,18.6,0,53.1,0,18.06
352,10.97,43.88,18.0,0,52.9,0,18.06
353,9.01,49.03,16.9,0,55.3,0,18.06
354,7.15,41.96,16.8,0,56.0,0,18.06
355,5.05,35.28,16.5,0,58.6,0,18.06
356,3.53,32.24,16.2,0,61.0,0,18.06
357,3.49,31.55,16.0,0,62.6,0,18.06
358,2.87,27.08,15.8,0,62.9,0,18.06
359,20.58,49.96,13.9,0,69.2,0,18.06
360,1.86,18.28,15.2,0,66.2,0,31.88
361,2.85,25.37,13.6,0,70.6,0,31.88
362,2.43,29.6,10.0,0,82.4,0,31.88
363,2.24,26.17,9.6,0,85.2,0,31.88
364,1.93,21.22,9.2,0,85.1,0,31.88
365,37.57,46.72,8.8,0,86.5,0,31.88
366,37.67,46.95,8.3,0,87.0,0,31.88
367,5.95,34.83,8.4,0,88.9,0,31.88
368,17.66,39.54,11.4,0,84.3,0,31.88
369,74.82,69.46,14.0,0,73.4,0,31.88
370,43.96,61.11,15.5,0,68.5,0,31.88
371,26.64,54.3,17.3,0,63.0,0,31.88
372,10.86,34.17,19.0,0,57.6,0,31.88
373,8.48,32.56,20.4,0,53.0,0,31.88
469,4.68,13.29,15.8,0,53.8,0,34.01
470,3.35,12.98,15.5,0,53.9,0,34.01
471,3.22,15.23,15.5,0,53.0,0,34.01
472,5.39,32.0,14.4,0,56.5,0,34.01
473,5.46,30.78,14.1,0,56.3,0,34.01
474,5.32,36.88,13.6,0,56.0,0,34.01
475,1.66,22.8,13.5,0,55.0,0,34.01
476,1.49,21.17,13.1,0,57.3,0,34.01
477,1.09,24.76,12.6,0,60.3,0,34.01
478,0.89,25.56,12.0,0,64.4,0,34.01
479,0.25,22.11,11.5,0,67.7,0,34.01
480,0.15,16.21,11.3,0,71.2,0,44.9
481,0.01,12.01,11.4,0,72.1,0,44.9
482,8.27,29.67,10.0,0,74.1,0,44.9
483,0.41,32.04,7.6,0,80.6,0,44.9
484,1.99,23.69,7.3,0,82.7,0,44.9
485,0.21,10.45,8.2,0,80.3,0,44.9
486,0.12,8.0,8.8,0,78.2,0,44.9
487,35.93,31.55,8.2,0,80.5,0,44.9
488,50.33,48.97,8.7,0,80.7,0,44.9
489,81.68,60.91,10.4,0,75.6,0,44.9
490,47.95,54.51,12.8,0,67.5,0,44.9
491,31.81,48.91,13.6,0,64.4,0,44.9
492,24.37,49.63,15.6,0,58.1,0,44.9
493,20.83,55.85,16.6,0,54.5,0,44.9
494,25.2,69.14,16.7,0,53.8,0,44.9
495,18.45,75.24,17.1,0,52.3,0,44.9
496,9.31,64.01,14.6,0,59.3,0,44.9
497,14.85,65.67,11.8,0,67.3,0,44.9
498,1.07,47.91,11.1,0,64.3,0,44.9
499,15.0,39.74,9.8,0,64.1,0,44.9
500,0.9,37.34,8.5,0,70.4,0,44.9
501,0.29,27.13,8.0,0,74.0,0,44.9
502,7.61,29.79,8.0,0,76.6,0,44.9
503,9.71,34.43,7.2,0,79.7,0,44.9
504,78.15,51.56,6.5,0,81.5,0,68.04
505,78.37,49.72,5.9,0,83.6,0,68.04
506,69.0,47.72,5.7,0,85.2,0,68.04
507,61.25,44.85,5.3,0,86.0,0,68.04
508,2.98,19.58,5.0,0,87.2,0,68.04
509,0.87,14.82,5.0,0,87.1,0,68.04
510,72.93,38.67,5.1,0,87.4,0,68.04
511,61.66,35.22,4.9,0,87.6,0,68.04
512,181.53,65.9,7.0,0,83.7,0,68.04
513,184.04,74.59,8.9,0,76.5,0,68.04
514,113.65,73.16,11.4,0,68.0,0,68.04
515,46.63,60.7,11.9,0,66.2,0,68.04
516,29.24,55.94,14.4,0,59.5,0,68.04
517,49.2,83.19,16.5,0,51.6,0,68.04
518,39.23,85.05,16.3,0,52.0,0,68.04
519,23.85,82.97,16.5,0,51.4,0,68.04
520,49.13,88.4,15.0,0,55.4,0,68.04
521,129.09,104.78,13.8,0,59.0,0,68.04
522,202.84,112.67,12.9,0,61.1,0,68.04
523,257.42,113.54,12.0,0,63.0,0,68.04
524,132.7,79.96,10.1,0,65.2,0,68.04
525,1.17,44.04,9.0,0,67.0,0,68.04
526,72.77,59.99,8.4,0,68.7,0,68.04
527,68.95,65.26,8.6,0,69.0,0,68.04
528,22.07,58.58,10.2,0,61.1,0,53.59
529,54.75,59.86,8.1,0,68.7,0,53.59
530,3.67,39.82,6.3,0,75.8,0,53.59
531,1.83,33.57,5.7,0,78.9,0,53.59
532,4.32,30.58,6.1,0,77.2,0,53.59
533,0.77,18.71,5.7,0,74.4,0,53.59
534,0.07,15.09,5.3,0,73.8,0,53.59
535,7.29,29.99,6.1,0,72.5,0,53.59
536,97.8,69.97,10.8,0,58.8,0,53.59
537,97.34,77.54,13.9,0,51.4,0,53.59
538,66.92,76.51,14.7,0,50.3,0,53.59
539,44.91,71.06,14.1,0,51.9,0,53.59
540,35.28,71.85,16.6,0,45.3,0,53.59
541,40.62,85.3,18.7,0,40.3,0,53.59
542,32.74,86.79,18.7,0,39.4,0,53.59
543,23.58,87.25,19.0,0,38.9,0,53.59
544,96.31,104.89,15.8,0,46.0,0,53.59
545,185.24,118.15,12.8,0,51.9,0,53.59
546,112.59,98.84,11.9,0,47.4,0,53.59
547,30.37,54.45,10.5,0,48.7,0,53.59
548,2.86,37.38,9.7,0,50.0,0,53.59
549,55.32,56.79,9.3,0,49.9,0,53.59
550,194.69,85.19,7.5,0,57.4,0,53.59
551,137.22,74.89,6.9,0,59.9,0,53.59
576,0.13,0.0,9.1,0,64.9,0,26.51
577,0.44,0.41,9.0,0,65.4,0,26.51
578,0.12,0.16,9.2,0,64.8,0,26.51
579,0.24,0.08,9.0,0,65.9,0,26.51
580,0.14,0.37,9.2,0,65.0,0,26.51
581,0.41,0.46,8.7,0,66.6,0,26.51
582,0.41,0.09,10.4,0,60.5,0,26.51
583,0.01,0.34,11.3,0,56.9,0,26.51
584,0.23,0.0,12.4,0,55.2,0,26.51
585,0.09,0.23,13.3,0,55.0,0,26.51
586,0.0,0.36,15.6,0,46.3,0,26.51
587,0.0,0.4,16.1,0,45.0,0,26.51
588,0.0,0.0,16.4,0,44.1,0,26.51
589,0.29,0.32,16.6,0,43.5,0,26.51
590,0.26,0.0,16.9,0,42.6,0,26.51
591,0.27,0.09,16.4,0,44.6,0,26.51
592,0.09,0.62,16.6,0,43.6,0,26.51
593,0.07,0.0,17.4,0,41.3,0,26.51
594,0.0,0.11,17.4,0,42.2,0,26.51
595,0.49,0.34,16.7,0,45.8,0,26.51
596,0.12,0.58,16.4,0,47.9,0,26.51
597,0.26,0.04,16.5,0,47.0,0,26.51
598,0.0,0.0,16.9,0,45.9,0,26.51
599,0.28,0.33,17.0,0,46.0,0,26.51
600,0.27,0.96,16.9,0,44.9,0,22.89
601,0.06,0.33,17.0,0,43.5,0,22.89
602,0.03,0.28,16.9,0,43.9,0,22.89
603,0.13,0.3,17.1,0,43.6,0,22.89
604,0.29,0.44,17.3,0,42.3,0,22.89
605,0.12,0.32,17.4,0,42.4,0,22.89
606,0.0,0.29,17.5,0,42.0,0,22.89
607,0.42,0.23,17.3,0,42.6,0,22.89
608,0.16,0.07,17.8,0,42.4,0,22.89
609,0.12,0.09,18.7,0,41.8,0,22.89
610,0.27,0.32,19.0,0,42.4,0,22.89
611,0.0,0.35,17.9,0,46.9,0,22.89
612,0.02,0.72,17.0,0,50.8,0,22.89
613,0.19,0.2,18.2,0,44.1,0,22.89
614,0.34,0.15,18.6,0,40.9,0,22.89
615,0.33,0.0,17.5,0,47.7,0,22.89
616,0.31,0.05,16.0,0,56.2,0,22.89
617,0.0,0.69,13.5,0,77.0,0,22.89
618,0.0,0.07,12.6,0,87.5,0,22.89
619,0.08,0.0,11.9,0,91.7,0,22.89
620,0.0,0.23,10.5,0,93.6,0,22.89
621,0.09,0.57,10.3,0,93.5,0,22.89
622,0.0,0.31,10.1,0,92.8,0,22.89
623,0.22,0.0,9.4,0,92.5,0,22.89
624,0.0,0.24,9.0,0,92.0,0,34.11
625,0.42,0.51,9.1,0,92.3,0,34.11
626,0.19,0.08,9.1,0,92.6,0,34.11
627,0.25,0.35,9.2,0,92.3,0,34.11
628,0.13,0.03,9.0,0,91.6,0,34.11
629,0.07,0.54,9.0,0,89.7,0,34.11
630,0.21,0.48,8.5,0,90.4,0,34.11
631,0.0,0.34,8.0,0,91.1,0,34.11
632,0.23,0.13,8.3,0,90.4,0,34.11
633,0.09,0.27,8.1,0,90.5,0,34.11
634,0.19,0.0,9.2,0,87.9,0,34.11
635,0.0,0.07,9.3,0,86.7,0,34.11
636,0.01,0.26,12.1,0,72.0,0,34.11
637,0.15,0.26,13.9,0,62.9,0,34.11
639,9.24,43.25,13.8,0,58.9,0,34.11
640,41.88,74.82,11.8,0,65.5,0,34.11
641,61.73,74.96,10.5,0,71.7,0,34.11
642,57.41,70.0,9.7,0,75.2,0,34.11
643,51.08,60.31,9.4,0,75.6,0,34.11
644,50.86,52.54,8.7,0,79.6,0,34.11
645,55.27,47.77,8.1,0,81.9,0,34.11
646,46.3,38.79,7.4,0,86.7,0,34.11
647,37.84,37.01,7.6,0,87.4,0,34.11
648,32.93,34.02,7.7,0,85.7,0,29.21
649,14.79,30.68,7.9,0,86.0,0,29.21
650,8.52,31.6,8.2,0,87.7,0,29.21
651,0.28,16.18,8.8,0,91.2,0,29.21
652,1.82,15.47,8.2,0,90.8,0,29.21
653,0.65,10.23,5.2,0,93.3,0,29.21
654,2.49,13.93,5.0,0,94.7,0,29.21
655,20.36,33.87,5.4,0,94.9,0,29.21
656,35.06,43.46,6.1,0,93.8,0,29.21
