,NO,NO2,AirTemp,Press,UMR,O3,PM10
8895,11.66,30.39,5.4,0,80.5,0,19.28
8896,17.76,38.9,4.6,0,87.8,0,19.28
8897,8.84,24.68,4.9,0,85.7,0,19.28
8898,5.88,19.33,5.2,0,80.5,0,19.28
8899,5.65,20.74,5.2,0,80.2,0,19.28
8900,4.9,18.13,4.8,0,77.6,0,19.28
8901,4.53,16.33,4.2,0,74.3,0,19.28
8902,4.39,15.66,3.7,0,73.7,0,19.28
8903,4.27,15.31,2.9,0,79.1,0,19.28
8904,3.87,13.54,2.5,0,82.5,0,12.7
8905,3.42,10.94,2.1,0,83.4,0,12.7
8906,2.99,9.15,1.9,0,79.3,0,12.7
8907,2.84,9.25,1.6,0,73.7,0,12.7
8908,2.65,8.08,0.5,0,79.6,0,12.7
8909,2.43,7.79,0.2,0,80.6,0,12.7
8910,2.33,8.38,-0.1,0,80.5,0,12.7
8911,2.47,9.56,-0.2,0,78.7,0,12.7
8912,2.5,10.19,-0.2,0,76.6,0,12.7
8913,2.73,10.65,0.0,0,74.3,0,12.7
8914,3.82,11.75,0.5,0,71.3,0,12.7
8915,3.6,9.94,0.5,0,69.4,0,12.7
8916,4.0,10.78,0.5,0,69.2,0,12.7
8917,4.05,12.85,0.8,0,67.1,0,12.7
8918,3.78,13.1,1.1,0,64.3,0,12.7
8919,3.19,12.69,1.0,0,62.7,0,12.7
8920,4.04,15.09,0.7,0,64.0,0,12.7
8921,2.39,15.82,0.4,0,64.9,0,12.7
8922,2.23,15.53,0.2,0,65.7,0,12.7
8923,2.17,16.47,-0.1,0,67.2,0,12.7
8924,2.0,13.01,0.0,0,68.5,0,12.7
8925,1.86,12.55,-0.1,0,69.6,0,12.7
8926,1.71,11.54,-0.3,0,68.5,0,12.7
8927,1.59,10.58,-0.4,0,68.5,0,12.7
8928,1.39,9.18,-0.6,0,69.4,0,19.55
8929,1.25,7.37,-0.7,0,69.2,0,19.55
8930,1.14,6.39,-1.1,0,74.3,0,19.55
8931,1.11,7.15,-1.5,0,84.1,0,19.55
8932,1.16,8.28,-1.6,0,87.4,0,19.55
8933,1.63,10.69,-1.3,0,88.8,0,19.55
8934,1.4,14.42,-1.3,0,89.8,0,19.55
8935,44.62,38.61,-1.3,0,90.5,0,19.55
8936,8.64,38.29,-1.1,0,90.9,0,19.55
8937,10.63,29.96,-0.9,0,91.2,0,19.55
8938,7.26,21.72,-0.4,0,89.8,0,19.55
8939,5.54,21.4,-1.6,0,89.9,0,19.55
8940,13.39,32.68,-1.4,0,90.8,0,19.55
8941,7.37,22.61,-1.0,0,79.4,0,19.55
8942,5.16,20.44,-1.6,0,77.8,0,19.55
8943,4.79,21.31,-2.3,0,80.0,0,19.55
8944,5.33,22.66,-3.0,0,87.1,0,19.55
8945,6.38,29.59,-3.4,0,87.9,0,19.55
8946,3.95,27.77,-3.8,0,91.4,0,19.55
8947,2.98,23.33,-4.2,0,92.9,0,19.55
8948,2.54,26.8,-4.1,0,93.0,0,19.55
8949,2.54,25.35,-4.1,0,91.8,0,19.55
8950,1.61,20.3,-4.3,0,91.4,0,19.55
8951,1.28,15.14,-4.8,0,91.1,0,19.55
8952,0.78,10.29,-5.2,0,90.2,0,22.13
8953,0.68,8.1,-5.4,0,88.2,0,22.13
8954,0.49,6.65,-5.6,0,84.7,0,22.13
8955,0.37,6.23,-6.1,0,80.4,0,22.13
8956,0.25,6.83,-6.3,0,79.0,0,22.13
8957,0.36,8.41,-6.8,0,77.5,0,22.13
8958,1.14,12.59,-7.0,0,76.1,0,22.13
8959,19.15,28.45,-6.7,0,73.6,0,22.13
8960,3.74,19.15,-6.5,0,71.4,0,22.13
8961,4.22,14.22,-5.7,0,66.8,0,22.13
8962,4.16,11.52,-5.1,0,61.8,0,22.13
8963,4.8,12.01,-4.3,0,59.2,0,22.13
8964,6.43,14.53,-4.1,0,60.5,0,22.13
8965,4.45,12.81,-3.5,0,59.6,0,22.13
8966,4.02,12.94,-2.9,0,57.9,0,22.13
8967,3.29,14.98,-3.4,0,59.4,0,22.13
8968,2.83,23.25,-4.4,0,62.7,0,22.13
8969,4.39,37.72,-4.9,0,64.3,0,22.13
8970,7.53,41.1,-5.2,0,64.1,0,22.13
8971,3.11,34.27,-5.5,0,65.1,0,22.13
8972,1.97,25.03,-5.8,0,66.2,0,22.13
8973,1.56,25.44,-6.0,0,66.5,0,22.13
8974,1.11,22.45,-6.1,0,66.7,0,22.13
8975,7.91,28.96,-6.4,0,67.0,0,22.13
8976,36.57,44.41,-8.5,0,72.7,0,88.25
8977,4.91,28.98,-9.7,0,77.8,0,88.25
8978,5.05,21.15,-9.1,0,78.3,0,88.25
8979,5.25,22.95,-9.4,0,79.2,0,88.25
8980,5.59,26.02,-9.1,0,80.3,0,88.25
8981,41.97,39.15,-9.8,0,80.2,0,88.25
8982,66.11,45.33,-11.4,0,83.3,0,88.25
8983,174.27,65.76,-11.2,0,84.9,0,88.25
8984,164.94,67.51,-9.4,0,83.4,0,88.25
8985,126.03,68.45,-7.9,0,76.7,0,88.25
8986,103.19,71.5,-6.5,0,71.4,0,88.25
8987,46.04,55.32,-4.9,0,65.8,0,88.25
8988,28.43,47.05,-3.6,0,62.6,0,88.25
8989,19.12,36.79,-2.1,0,63.0,0,88.25
8990,76.07,70.78,-2.4,0,64.3,0,88.25
8991,82.16,81.31,-3.1,0,69.0,0,88.25
8992,71.31,76.17,-3.5,0,75.4,0,88.25
8993,50.86,64.92,-3.4,0,78.5,0,88.25
8994,61.68,68.04,-3.3,0,80.5,0,88.25
8995,110.49,87.93,-3.4,0,80.6,0,88.25
8996,74.19,71.71,-3.0,0,80.7,0,88.25
8997,81.45,72.53,-3.2,0,82.8,0,88.25
8998,85.52,71.61,-2.9,0,81.5,0,88.25
8999,70.72,66.34,-2.9,0,81.8,0,88.25
9000,57.51,60.81,-2.8,0,81.0,0,130.56
9001,31.67,57.75,-2.6,0,79.7,0,130.56
9002,26.33,51.88,-2.7,0,81.1,0,130.56
9003,12.85,41.05,-3.1,0,84.0,0,130.56
9004,16.5,39.31,-2.8,0,84.2,0,130.56
9005,46.43,44.08,-3.4,0,84.6,0,130.56
9006,97.94,47.53,-5.0,0,85.2,0,130.56
9007,190.98,61.58,-6.0,0,87.3,0,130.56
9008,244.46,78.78,-5.3,0,87.8,0,130.56
9009,246.17,94.13,-3.0,0,86.1,0,130.56
9010,100.59,63.06,-2.3,0,81.3,0,130.56
9011,73.53,55.58,-0.6,0,76.0,0,130.56
9012,62.88,53.96,0.3,0,71.6,0,130.56
9013,60.48,62.69,0.4,0,70.8,0,130.56
9015,71.76,77.25,1.5,0,66.4,0,130.56
9016,94.42,86.77,1.0,0,68.0,0,130.56
9017,112.61,95.32,0.7,0,69.8,0,130.56
9018,133.5,97.8,0.9,0,70.0,0,130.56
9019,112.46,85.48,0.4,0,75.0,0,130.56
9020,138.23,79.75,0.6,0,76.5,0,130.56
9021,173.58,85.5,0.4,0,77.6,0,130.56
9022,135.39,79.12,0.4,0,77.8,0,130.56
9023,172.01,77.56,0.3,0,78.1,0,130.56
9024,113.97,68.51,0.5,0,79.1,0,194.8
9025,94.81,61.8,0.2,0,80.4,0,194.8
9026,55.73,53.32,-0.1,0,81.3,0,194.8
9027,49.83,49.75,0.1,0,81.7,0,194.8
9028,41.72,51.19,-0.2,0,82.4,0,194.8
9029,85.08,51.32,-0.2,0,83.8,0,194.8
9030,159.14,55.73,0.2,0,83.8,0,194.8
9031,175.7,63.81,0.3,0,85.1,0,194.8
9032,243.31,78.19,0.5,0,86.7,0,194.8
9033,175.55,74.83,1.4,0,86.8,0,194.8
9034,155.8,87.67,1.9,0,84.9,0,194.8
9035,107.74,87.7,2.4,0,80.8,0,194.8
9036,73.56,85.68,2.7,0,75.4,0,194.8
9037,58.27,78.62,2.8,0,73.4,0,194.8
9038,37.47,56.34,3.3,0,70.0,0,194.8
9039,91.84,90.44,3.7,0,70.2,0,194.8
9040,138.17,94.43,4.1,0,69.2,0,194.8
9041,103.58,86.4,3.4,0,74.0,0,194.8
9042,108.03,84.14,2.4,0,82.0,0,194.8
9043,208.2,93.48,1.7,0,84.8,0,194.8
9044,187.45,76.52,1.0,0,84.6,0,194.8
9045,221.51,72.08,0.0,0,86.1,0,194.8
9046,254.6,76.04,-0.4,0,88.3,0,194.8
9047,181.42,73.14,0.5,0,89.6,0,194.8
9048,184.14,64.71,0.8,0,90.0,0,84.4
9049,126.43,58.02,1.0,0,90.6,0,84.4
9050,180.31,54.03,1.1,0,91.0,0,84.4
9051,124.11,48.84,1.2,0,91.6,0,84.4
9052,63.6,46.07,0.8,0,92.5,0,84.4
9053,24.27,39.4,0.6,0,93.7,0,84.4
9054,7.43,16.49,0.6,0,94.4,0,84.4
9055,5.31,16.9,0.4,0,94.8,0,84.4
9056,4.71,18.27,0.2,0,95.1,0,84.4
9057,7.72,20.74,0.1,0,94.9,0,84.4
9058,6.06,16.79,-0.7,0,94.0,0,84.4
9059,5.25,16.09,-1.4,0,91.7,0,84.4
9060,5.85,16.89,-1.4,0,87.6,0,84.4
9061,5.15,15.58,-1.2,0,82.1,0,84.4
9062,4.4,15.96,-1.3,0,78.9,0,84.4
9063,3.8,17.44,-1.3,0,77.7,0,84.4
9064,3.01,17.15,-1.5,0,76.6,0,84.4
9065,1.77,18.68,-2.3,0,78.6,0,84.4
9066,1.51,19.29,-2.6,0,78.1,0,84.4
9067,1.24,20.04,-2.7,0,78.2,0,84.4
9068,1.14,19.89,-3.1,0,77.5,0,84.4
9069,1.52,21.29,-3.5,0,76.9,0,84.4
9070,2.79,21.98,-3.6,0,73.5,0,84.4
9071,1.12,20.92,-3.8,0,71.7,0,84.4
9072,1.33,22.14,-4.1,0,71.0,0,116.4
9073,12.94,37.51,-4.5,0,71.6,0,116.4
9074,37.32,43.64,-6.1,0,78.4,0,116.4
9075,32.39,39.68,-7.3,0,82.2,0,116.4
9076,34.72,40.45,-8.3,0,83.8,0,116.4
9077,33.43,41.43,-8.8,0,84.8,0,116.4
9078,10.35,31.32,-8.7,0,86.4,0,116.4
9079,72.27,39.04,-9.4,0,86.0,0,116.4
9080,122.1,46.54,-9.0,0,86.2,0,116.4
9081,59.99,47.69,-5.6,0,81.3,0,116.4
9082,43.21,50.79,-3.3,0,68.6,0,116.4
9083,34.07,56.37,-3.5,0,68.7,0,116.4
9084,29.86,44.15,-2.5,0,66.7,0,116.4
9085,21.21,43.45,-1.3,0,62.4,0,116.4
9086,20.89,47.37,0.2,0,59.2,0,116.4
9087,17.49,53.74,-0.3,0,59.5,0,116.4
9088,10.79,53.38,-1.8,0,65.7,0,116.4
9089,26.6,74.54,-2.7,0,69.1,0,116.4
9090,91.21,84.02,-2.8,0,72.5,0,116.4
9091,128.21,85.45,-2.8,0,74.5,0,116.4
9092,104.28,82.14,-3.3,0,77.2,0,116.4
9093,152.98,83.54,-3.5,0,78.9,0,116.4
9094,173.56,81.91,-4.5,0,82.5,0,116.4
9095,164.97,76.98,-5.1,0,85.1,0,116.4
9096,129.38,69.9,-5.5,0,86.8,0,140.0
9097,116.96,66.53,-5.7,0,88.0,0,140.0
9098,79.49,58.32,-5.8,0,88.7,0,140.0
9099,44.32,51.19,-5.8,0,89.6,0,140.0
9100,57.01,52.36,-4.4,0,89.8,0,140.0
9101,64.95,52.34,-4.2,0,88.9,0,140.0
9102,100.6,55.47,-4.4,0,89.1,0,140.0
9103,146.68,66.03,-3.5,0,89.2,0,140.0
9104,206.0,78.51,-2.7,0,87.9,0,140.0
9105,105.49,68.31,-1.8,0,85.3,0,140.0
9106,56.04,55.03,-0.5,0,80.1,0,140.0
9107,50.35,51.14,0.9,0,75.1,0,140.0
9108,40.61,52.79,1.5,0,73.1,0,140.0
9109,43.77,52.82,1.8,0,73.3,0,140.0
9110,41.41,59.62,2.4,0,72.7,0,140.0
9111,63.95,71.71,2.7,0,72.3,0,140.0
9112,63.74,70.47,2.2,0,75.1,0,140.0
9113,196.22,95.98,1.5,0,79.2,0,140.0
9114,336.66,113.22,1.0,0,83.1,0,140.0
9115,254.84,93.55,0.7,0,84.0,0,140.0
9116,308.77,95.59,0.4,0,85.4,0,140.0
9117,295.26,86.54,0.6,0,85.6,0,140.0
9118,274.3,78.91,0.5,0,86.0,0,140.0
9119,286.13,80.75,0.0,0,87.9,0,140.0
9120,229.37,68.56,-0.1,0,88.6,0,113.86
9121,176.36,57.88,-0.8,0,89.7,0,113.86
9122,106.85,52.81,-0.8,0,90.8,0,113.86
9123,49.24,50.51,-0.2,0,89.8,0,113.86
9124,32.55,48.78,0.1,0,88.4,0,113.86
9125,38.61,49.09,0.4,0,87.0,0,113.86
9126,56.75,53.85,0.6,0,85.4,0,113.86
9127,134.44,67.58,0.3,0,86.0,0,113.86
9128,263.66,93.67,0.1,0,87.0,0,113.86
9129,210.43,93.09,3.0,0,79.6,0,113.86
9130,198.57,103.8,3.9,0,74.8,0,113.86
9131,157.43,100.54,5.2,0,71.7,0,113.86
9132,119.08,101.16,6.1,0,69.3,0,113.86
9133,68.87,71.4,6.8,0,67.7,0,113.86
9134,82.28,75.27,6.9,0,68.1,0,113.86
9135,71.54,67.51,7.3,0,67.3,0,113.86
9136,104.27,84.5,6.2,0,71.7,0,113.86
9137,221.29,104.29,5.1,0,75.3,0,113.86
9138,424.22,133.72,4.3,0,80.5,0,113.86
9139,506.02,140.16,4.0,0,80.4,0,113.86
9140,271.27,94.24,3.4,0,83.3,0,113.86
9141,120.48,67.61,3.4,0,82.8,0,113.86
9142,109.29,55.69,2.7,0,83.7,0,113.86
9143,144.27,59.63,1.2,0,87.6,0,113.86
9144,113.5,52.4,0.9,0,90.1,0,45.0
9145,88.21,47.98,0.8,0,91.1,0,45.0
9146,28.66,36.2,2.5,0,91.4,0,45.0
9147,45.55,41.18,2.0,0,89.1,0,45.0
9148,52.6,36.15,1.0,0,90.2,0,45.0
9149,87.21,39.82,1.7,0,92.2,0,45.0
9150,34.46,38.33,3.1,0,93.4,0,45.0
9151,67.75,50.39,2.6,0,93.8,0,45.0
9152,150.81,70.75,3.8,0,92.8,0,45.0
9153,170.87,84.0,5.2,0,89.2,0,45.0
9154,139.86,77.5,5.5,0,87.5,0,45.0
9155,99.73,72.23,6.5,0,83.9,0,45.0
9156,146.28,84.88,8.3,0,75.1,0,45.0
9157,110.89,75.18,9.6,0,60.5,0,45.0
9158,59.18,59.84,10.4,0,57.7,0,45.0
9159,24.53,40.3,13.5,0,44.0,0,45.0
9160,40.29,58.2,11.2,0,50.7,0,45.0
9161,105.0,92.25,9.6,0,55.7,0,45.0
9162,155.15,95.17,8.7,0,55.8,0,45.0
9163,287.45,107.53,5.8,0,70.0,0,45.0
9164,157.22,79.35,5.5,0,78.0,0,45.0
9165,166.46,69.12,4.9,0,83.5,0,45.0
9166,166.64,60.6,3.2,0,87.0,0,45.0
9167,219.55,62.54,2.8,0,90.3,0,45.0
9168,145.87,49.04,2.8,0,90.4,0,40.14
9169,114.53,41.54,2.5,0,90.8,0,40.14
9170,56.81,33.91,1.9,0,91.4,0,40.14
9171,36.65,33.05,2.2,0,92.1,0,40.14
9172,42.72,34.46,2.7,0,91.9,0,40.14
9173,8.27,23.22,3.7,0,90.1,0,40.14
9174,19.21,41.57,3.9,0,86.8,0,40.14
9175,27.68,51.16,3.4,0,89.0,0,40.14
9176,155.31,83.16,4.0,0,86.2,0,40.14
9177,91.55,71.34,4.5,0,84.6,0,40.14
9178,71.67,63.33,6.9,0,72.7,0,40.14
9179,67.0,60.57,7.5,0,66.1,0,40.14
9180,49.42,46.65,9.1,0,53.6,0,40.14
9181,41.15,44.03,8.7,0,51.6,0,40.14
9182,39.43,42.75,9.3,0,48.1,0,40.14
9183,53.14,57.77,8.1,0,52.4,0,40.14
9184,38.14,41.78,6.0,0,68.8,0,40.14
9185,67.39,65.09,5.6,0,73.6,0,40.14
9186,53.38,76.2,5.7,0,73.9,0,40.14
9187,41.99,70.33,5.1,0,77.9,0,40.14
9188,52.45,65.74,4.6,0,78.4,0,40.14
9189,161.14,72.38,3.1,0,83.0,0,40.14
9190,204.91,71.38,3.0,0,85.5,0,40.14
9191,264.42,76.51,3.1,0,86.4,0,40.14
9192,148.72,63.31,3.6,0,86.3,0,67.04
9193,117.87,51.21,3.0,0,85.6,0,67.04
9194,135.64,47.18,2.1,0,88.0,0,67.04
9195,117.4,41.31,1.9,0,89.5,0,67.04
9196,74.51,37.06,3.6,0,89.8,0,67.04
9197,21.44,37.22,5.6,0,80.1,0,67.04
9198,85.38,56.14,5.9,0,78.6,0,67.04
9199,170.99,70.78,6.2,0,80.2,0,67.04
9200,114.31,67.79,6.5,0,83.5,0,67.04
9201,123.38,73.45,6.7,0,84.4,0,67.04
9202,99.16,63.02,6.9,0,84.0,0,67.04
9203,89.44,62.37,7.9,0,80.3,0,67.04
9204,81.15,62.16,8.3,0,78.8,0,67.04
9205,80.11,62.66,8.2,0,80.4,0,67.04
9206,74.1,61.57,8.6,0,77.7,0,67.04
9207,36.15,53.54,7.9,0,83.0,0,67.04
9208,19.0,48.0,6.5,0,88.0,0,67.04
9209,126.63,75.64,6.0,0,90.5,0,67.04
9210,55.01,55.78,6.0,0,91.6,0,67.04
9211,106.6,69.57,5.9,0,91.7,0,67.04
9212,88.16,60.86,5.2,0,91.8,0,67.04
9213,22.88,33.21,4.3,0,90.0,0,67.04
9214,5.93,15.6,1.5,0,91.7,0,67.04
9215,5.21,15.36,0.5,0,93.7,0,67.04
9216,3.9,14.46,0.3,0,93.7,0,33.65
9217,5.09,16.14,-0.1,0,92.9,0,33.65
9218,2.54,11.81,-0.9,0,90.6,0,33.65
9219,1.36,10.52,-1.3,0,90.1,0,33.65
9220,1.0,10.16,-1.4,0,89.3,0,33.65
9221,0.8,11.22,-1.5,0,90.6,0,33.65
9222,1.16,13.9,-1.2,0,92.6,0,33.65
9223,5.47,21.67,-1.0,0,93.1,0,33.65
9224,7.21,23.92,-1.2,0,93.4,0,33.65
9225,10.51,23.19,-0.9,0,93.4,0,33.65
9226,7.54,18.52,-0.5,0,92.1,0,33.65
9227,9.94,20.58,-0.3,0,90.6,0,33.65
9228,10.18,19.87,0.0,0,87.6,0,33.65
9229,9.44,18.83,0.8,0,84.1,0,33.65
9230,7.25,16.73,2.6,0,75.6,0,33.65
9231,5.95,20.72,4.0,0,70.8,0,33.65
9232,3.04,22.8,3.0,0,73.1,0,33.65
9233,12.37,44.16,1.9,0,77.9,0,33.65
9234,118.9,67.81,1.1,0,81.3,0,33.65
9235,142.98,66.77,0.3,0,85.5,0,33.65
9236,122.74,60.32,-0.4,0,87.7,0,33.65
9237,126.6,55.06,-0.7,0,88.8,0,33.65
9238,156.59,54.82,-1.3,0,89.9,0,33.65
9239,162.78,52.47,-1.6,0,90.6,0,33.65
9240,177.92,53.33,-1.7,0,91.9,0,65.29
9241,149.83,51.47,-1.7,0,92.0,0,65.29
9242,138.13,45.76,-1.8,0,92.7,0,65.29
9243,95.07,42.23,-1.5,0,92.8,0,65.29
9244,83.99,42.01,-1.1,0,93.1,0,65.29
9245,75.37,37.12,-0.4,0,92.5,0,65.29
9246,97.36,41.45,-0.3,0,92.9,0,65.29
9247,134.27,44.15,0.2,0,92.2,0,65.29
9248,143.38,45.55,0.7,0,91.3,0,65.29
9249,101.94,49.92,2.3,0,88.2,0,65.29
9250,94.21,59.53,3.8,0,80.5,0,65.29
9251,58.28,58.16,4.6,0,75.1,0,65.29
9252,54.76,64.8,7.3,0,62.6,0,65.29
9253,56.98,59.21,7.5,0,59.0,0,65.29
9254,33.77,48.73,9.1,0,57.0,0,65.29
9255,33.47,53.82,9.7,0,55.1,0,65.29
9256,92.57,76.81,8.2,0,59.8,0,65.29
9257,168.48,83.33,6.8,0,67.1,0,65.29
9258,288.3,90.46,5.0,0,76.5,0,65.29
9259,265.46,82.01,4.0,0,82.2,0,65.29
9260,265.86,78.46,4.3,0,84.1,0,65.29
9261,276.98,74.21,4.7,0,84.3,0,65.29
9262,147.17,60.08,5.0,0,81.6,0,65.29
9263,122.05,52.6,4.9,0,79.2,0,65.29
9264,89.52,47.63,4.5,0,81.3,0,58.92
9265,58.92,41.03,4.0,0,83.9,0,58.92
9266,41.59,37.01,3.5,0,85.9,0,58.92
9267,27.96,33.57,3.0,0,87.5,0,58.92
9268,30.68,31.34,2.4,0,89.2,0,58.92
9269,49.85,36.59,2.8,0,90.0,0,58.92
9270,112.77,48.66,3.1,0,88.2,0,58.92
9271,185.2,72.47,3.4,0,87.4,0,58.92
9272,258.25,82.7,3.7,0,86.1,0,58.92
9273,225.91,82.43,4.3,0,84.5,0,58.92
9274,148.5,70.2,5.7,0,78.7,0,58.92
9275,142.44,73.51,7.2,0,72.7,0,58.92
9276,109.86,70.56,9.3,0,67.1,0,58.92
9277,20.97,29.01,15.4,0,44.9,0,58.92
9278,18.23,35.25,15.5,0,48.9,0,58.92
9279,19.19,32.46,16.4,0,42.0,0,58.92
9280,47.94,50.45,14.8,0,43.8,0,58.92
9281,44.56,64.93,12.2,0,56.4,0,58.92
9282,228.57,97.63,9.7,0,65.9,0,58.92
9283,316.52,95.54,8.3,0,72.1,0,58.92
9284,364.72,88.65,6.8,0,77.4,0,58.92
9285,193.46,70.93,7.0,0,80.4,0,58.92
9286,64.48,55.78,8.2,0,76.7,0,58.92
9287,26.48,34.02,9.0,0,69.6,0,58.92
9288,41.42,42.84,8.2,0,72.9,0,42.77
9289,16.51,33.13,8.0,0,75.1,0,42.77
9290,9.39,28.28,7.8,0,76.7,0,42.77
9291,6.09,20.41,8.7,0,70.6,0,42.77
9292,8.05,20.25,8.0,0,70.5,0,42.77
9293,12.27,28.46,6.7,0,79.4,0,42.77
9294,5.41,16.74,8.6,0,75.0,0,42.77
9295,177.58,73.94,6.4,0,81.9,0,42.77
9296,264.18,93.51,6.0,0,85.7,0,42.77
9297,113.55,71.54,7.4,0,77.5,0,42.77
9298,70.22,57.07,9.6,0,68.5,0,42.77
9299,48.05,52.27,11.0,0,63.6,0,42.77
9300,32.02,37.26,12.9,0,48.8,0,42.77
9301,31.45,34.41,13.3,0,44.6,0,42.77
9302,14.85,27.18,13.9,0,40.8,0,42.77
9303,9.54,28.14,11.6,0,48.7,0,42.77
9304,26.38,45.44,10.5,0,57.8,0,42.77
9305,129.26,80.03,10.0,0,63.8,0,42.77
9306,130.16,81.48,9.0,0,69.8,0,42.77
9307,181.17,77.59,8.6,0,73.1,0,42.77
9308,193.09,73.41,8.1,0,74.7,0,42.77
9309,121.14,61.41,7.3,0,77.7,0,42.77
9310,69.39,45.97,7.2,0,78.4,0,42.77
9311,4.88,14.1,7.3,0,72.2,0,42.77
9312,3.44,12.83,6.7,0,76.1,0,37.24
9313,4.04,15.58,6.7,0,79.6,0,37.24
9314,7.21,19.31,6.1,0,82.4,0,37.24
9315,4.43,19.18,5.5,0,85.5,0,37.24
9316,11.41,24.01,4.2,0,88.4,0,37.24
9317,44.89,31.8,3.5,0,90.0,0,37.24
9318,100.81,43.15,3.6,0,91.1,0,37.24
9319,157.61,60.07,3.4,0,91.8,0,37.24
9320,159.08,70.96,4.3,0,92.0,0,37.24
9321,148.99,74.59,4.8,0,91.5,0,37.24
9322,16.12,34.45,5.5,0,87.8,0,37.24
9323,5.96,16.03,8.8,0,61.3,0,37.24
9324,5.1,13.09,9.8,0,53.4,0,37.24
9325,4.94,14.47,9.6,0,49.4,0,37.24
9326,6.27,18.14,10.3,0,45.5,0,37.24
9327,4.34,16.65,11.1,0,39.6,0,37.24
9328,2.54,19.53,10.5,0,39.5,0,37.24
9329,3.63,35.02,8.9,0,43.0,0,37.24
9330,10.97,55.84,7.8,0,45.1,0,37.24
9331,201.2,96.07,5.8,0,55.1,0,37.24
9332,290.23,99.08,3.7,0,64.8,0,37.24
9333,231.93,78.63,2.9,0,69.2,0,37.24
9334,164.53,71.58,2.7,0,70.5,0,37.24
9335,158.58,64.85,1.7,0,74.9,0,37.24
9336,113.57,54.56,0.7,0,78.1,0,82.51
9337,94.12,49.97,0.2,0,82.4,0,82.51
9338,60.85,43.69,-0.2,0,83.8,0,82.51
9339,48.4,42.51,-0.1,0,85.4,0,82.51
9340,29.44,37.26,-0.3,0,84.0,0,82.51
9341,64.21,38.27,-0.3,0,85.3,0,82.51
9342,85.84,43.17,-0.1,0,85.8,0,82.51
9343,210.54,58.03,0.5,0,85.6,0,82.51
9344,175.62,60.01,0.9,0,83.8,0,82.51
9345,208.9,70.29,1.8,0,80.7,0,82.51
9346,160.66,70.77,3.2,0,74.1,0,82.51
9347,126.78,69.58,3.0,0,73.9,0,82.51
9348,125.69,77.82,3.7,0,78.6,0,82.51
9349,69.09,62.38,3.9,0,77.7,0,82.51
9350,66.53,56.97,4.6,0,75.9,0,82.51
9351,87.0,68.14,5.3,0,73.3,0,82.51
9352,74.63,57.08,5.3,0,79.0,0,82.51
9353,57.5,61.75,4.8,0,85.4,0,82.51
9354,75.06,68.37,3.7,0,89.6,0,82.51
9355,86.09,59.24,3.3,0,92.0,0,82.51
9356,82.26,56.26,3.3,0,92.3,0,82.51
9357,49.8,52.55,3.6,0,92.8,0,82.51
9358,35.38,50.57,3.3,0,92.3,0,82.51
9359,98.23,52.29,2.5,0,92.5,0,82.51
9360,133.43,51.89,2.8,0,92.9,0,47.47
9361,92.66,43.82,3.0,0,92.8,0,47.47
9362,52.53,38.03,2.4,0,93.1,0,47.47
9363,15.98,30.7,2.0,0,93.1,0,47.47
9364,23.51,28.57,2.0,0,93.1,0,47.47
9365,6.36,20.41,2.2,0,93.1,0,47.47
9366,3.1,25.16,2.1,0,92.5,0,47.47
9367,7.17,33.59,1.8,0,92.9,0,47.47
9368,19.59,44.48,2.2,0,91.9,0,47.47
9369,25.93,52.67,2.2,0,91.5,0,47.47
9370,20.08,43.48,2.3,0,90.5,0,47.47
9371,15.86,38.76,2.9,0,88.2,0,47.47
9372,35.77,51.89,3.5,0,85.3,0,47.47
9373,44.95,53.91,3.9,0,82.6,0,47.47
9374,50.85,58.02,4.6,0,77.5,0,47.47
9375,49.08,56.12,5.1,0,75.4,0,47.47
9376,25.56,52.64,5.5,0,73.7,0,47.47
9377,26.33,56.73,5.5,0,75.0,0,47.47
9378,35.96,55.85,4.7,0,78.3,0,47.47
9379,7.76,27.94,3.7,0,81.6,0,47.47
9380,15.27,28.34,3.4,0,84.0,0,47.47
9381,38.6,34.63,2.4,0,86.4,0,47.47
9382,19.88,27.94,2.0,0,88.0,0,47.47
9383,8.7,23.64,1.6,0,88.3,0,47.47
9384,9.5,19.63,1.4,0,87.2,0,19.06
9385,2.74,12.94,1.0,0,85.1,0,19.06
9386,4.46,16.43,0.2,0,87.8,0,19.06
9387,6.74,18.65,-0.3,0,89.4,0,19.06
9388,5.67,15.61,-1.0,0,87.2,0,19.06
9389,5.05,13.94,-2.2,0,90.7,0,19.06
9390,9.94,19.61,-3.1,0,93.9,0,19.06
9391,12.28,25.59,-3.6,0,94.5,0,19.06
9392,22.81,36.43,-3.3,0,94.2,0,19.06
9393,28.38,38.45,-3.2,0,88.1,0,19.06
9394,37.01,42.25,-3.0,0,80.4,0,19.06
9395,37.55,41.3,-3.0,0,82.8,0,19.06
9396,33.51,39.27,-3.2,0,80.1,0,19.06
9397,31.86,34.53,-3.3,0,77.9,0,19.06
9398,36.53,38.94,-3.2,0,75.8,0,19.06
9399,47.81,41.0,-3.2,0,82.3,0,19.06
9400,57.05,41.81,-3.4,0,82.5,0,19.06
9401,58.26,46.53,-3.6,0,79.8,0,19.06
9402,40.2,44.25,-4.1,0,82.0,0,19.06
9403,7.14,29.15,-4.6,0,75.2,0,19.06
9404,2.36,23.76,-4.8,0,73.5,0,19.06
9405,1.38,17.95,-5.2,0,74.5,0,19.06
