,NO,NO2,AirTemp,Press,UMR,O3,PM10
0,3.43,23.54,-1.1,938.0,81.1,30.39,32.68
1,2.4,22.78,-1.1,938.0,79.1,30.39,32.68
3,2.71,21.2,-1.2,939.0,79.2,30.39,32.68
4,2.91,20.51,-1.3,939.0,78.2,30.39,32.68
5,2.75,20.02,-1.3,940.0,77.5,30.39,32.68
6,1.92,19.38,-1.5,940.0,77.5,30.39,32.68
7,2.63,19.47,-2.1,940.0,78.6,30.39,32.68
8,2.63,19.57,-1.8,941.0,77.0,30.39,32.68
9,2.93,18.56,0.4,941.0,67.6,30.39,32.68
10,2.96,18.77,1.5,941.0,63.8,30.39,32.68
11,2.73,17.27,1.7,941.0,62.8,30.39,32.68
12,2.52,17.11,2.2,941.0,59.3,30.39,32.68
13,1.84,17.4,3.0,941.0,56.4,30.39,32.68
14,2.26,17.64,2.7,941.0,57.1,30.39,32.68
15,1.67,16.05,2.5,942.0,57.2,30.39,32.68
16,1.66,18.75,1.1,942.0,62.5,30.39,32.68
17,4.74,31.93,0.0,942.0,67.9,30.39,32.68
18,14.38,45.36,-1.7,942.0,72.8,30.39,32.68
19,16.29,49.75,-2.4,943.0,72.7,30.39,32.68
20,11.54,47.58,-3.0,943.0,71.8,30.39,32.68
21,11.83,45.9,-4.2,944.0,77.5,30.39,32.68
22,14.82,45.05,-4.9,943.0,80.3,30.39,32.68
23,12.91,42.18,-4.7,943.0,77.0,30.39,32.68
24,7.13,37.0,-5.3,943.0,75.8,21.74,94.6
25,4.55,31.02,-5.8,943.0,78.4,21.74,94.6
27,3.24,21.32,-6.4,943.0,81.9,21.74,94.6
28,3.5,21.08,-6.9,943.0,82.4,21.74,94.6
29,3.19,22.93,-8.4,943.0,87.1,21.74,94.6
30,7.05,26.57,-7.8,943.0,89.6,21.74,94.6
31,17.37,32.53,-7.7,944.0,88.8,21.74,94.6
32,24.95,36.35,-8.2,943.0,88.4,21.74,94.6
33,23.03,37.74,-3.2,944.0,77.4,21.74,94.6
34,17.46,37.62,-1.2,943.0,67.3,21.74,94.6
35,11.52,39.11,-0.2,943.0,66.6,21.74,94.6
36,6.27,41.95,2.9,943.0,58.0,21.74,94.6
37,4.98,41.01,3.1,942.0,56.3,21.74,94.6
38,4.46,41.35,3.3,942.0,54.4,21.74,94.6
39,3.24,39.97,2.9,943.0,54.5,21.74,94.6
40,4.14,41.8,0.0,943.0,64.4,21.74,94.6
41,6.95,52.67,-1.2,942.0,69.4,21.74,94.6
42,17.26,59.88,-1.6,942.0,71.1,21.74,94.6
43,38.55,69.99,-1.9,942.0,73.5,21.74,94.6
44,60.53,77.49,-2.5,942.0,77.2,21.74,94.6
45,84.68,81.87,-2.9,943.0,79.6,21.74,94.6
46,109.53,86.97,-3.6,942.0,81.9,21.74,94.6
47,122.02,87.33,-4.2,942.0,84.5,21.74,94.6
48,121.05,85.26,-4.4,942.0,87.1,11.92,271.44
49,120.99,81.25,-4.5,942.0,88.0,11.92,271.44
51,111.6,69.35,-5.3,942.0,89.8,11.92,271.44
52,102.51,63.26,-5.8,942.0,90.5,11.92,271.44
53,94.44,57.68,-6.1,942.0,90.7,11.92,271.44
54,105.06,61.83,-6.2,942.0,91.0,11.92,271.44
55,127.21,70.32,-6.6,943.0,91.4,11.92,271.44
56,171.52,85.22,-5.6,943.0,91.4,11.92,271.44
57,180.97,95.77,-2.6,943.0,85.2,11.92,271.44
58,143.09,88.35,0.2,943.0,72.9,11.92,271.44
59,108.72,81.0,5.3,943.0,56.3,11.92,271.44
60,83.4,80.81,5.3,943.0,56.7,11.92,271.44
61,60.41,83.33,5.4,943.0,57.5,11.92,271.44
62,39.65,85.41,4.9,943.0,59.5,11.92,271.44
63,25.2,84.05,5.1,943.0,59.3,11.92,271.44
64,29.34,90.74,3.1,943.0,64.9,11.92,271.44
65,68.23,110.97,1.4,944.0,72.0,11.92,271.44
66,117.68,132.7,0.2,944.0,78.2,11.92,271.44
67,151.52,140.92,-0.5,944.0,82.5,11.92,271.44
68,195.3,150.66,-1.1,944.0,86.5,11.92,271.44
69,220.91,155.68,-1.0,944.0,86.2,11.92,271.44
70,230.57,155.79,-2.1,944.0,87.5,11.92,271.44
71,221.67,146.8,-2.5,944.0,89.1,11.92,271.44
72,188.34,125.17,-3.5,944.0,90.7,7.66,261.17
73,160.36,109.11,-3.4,944.0,91.8,7.66,261.17
75,139.41,91.86,-4.0,943.0,93.0,7.66,261.17
76,134.7,85.85,-5.0,942.0,92.5,7.66,261.17
77,113.5,77.73,-6.3,942.0,94.5,7.66,261.17
78,92.05,70.55,-5.2,942.0,94.3,7.66,261.17
79,80.2,67.24,-5.1,942.0,94.3,7.66,261.17
80,77.28,66.38,-5.5,942.0,94.3,7.66,261.17
81,80.32,72.31,-4.4,942.0,93.8,7.66,261.17
82,81.62,77.34,-2.3,942.0,90.3,7.66,261.17
83,76.82,80.4,-0.3,941.0,86.4,7.66,261.17
84,69.23,85.42,1.7,940.0,75.7,7.66,261.17
85,60.45,92.04,3.6,940.0,69.0,7.66,261.17
86,53.37,95.2,2.3,939.0,73.9,7.66,261.17
87,45.3,104.11,2.3,939.0,75.2,7.66,261.17
88,45.29,110.43,0.4,939.0,80.6,7.66,261.17
89,73.01,116.91,-1.6,939.0,87.0,7.66,261.17
90,106.1,127.27,-3.9,939.0,90.0,7.66,261.17
91,115.29,129.86,-4.2,939.0,94.0,7.66,261.17
92,118.92,123.65,-4.1,939.0,94.6,7.66,261.17
93,119.23,115.95,-3.5,939.0,94.4,7.66,261.17
94,135.17,116.21,-4.7,939.0,93.8,7.66,261.17
95,139.81,116.41,-6.0,939.0,94.0,7.66,261.17
96,139.12,113.29,-7.0,938.0,94.5,13.2,198.98
97,124.89,104.81,-7.2,938.0,94.8,13.2,198.98
99,114.48,106.35,-5.9,938.0,94.9,13.2,198.98
100,103.8,103.95,-5.5,938.0,95.4,13.2,198.98
101,97.57,99.34,-5.9,938.0,95.2,13.2,198.98
102,104.85,98.99,-5.7,938.0,95.1,13.2,198.98
103,111.57,99.26,-5.4,938.0,95.4,13.2,198.98
104,107.31,96.9,-4.4,937.0,95.1,13.2,198.98
105,102.67,97.83,-2.6,937.0,93.0,13.2,198.98
106,95.96,100.84,0.1,936.0,90.9,13.2,198.98
107,79.77,101.68,1.9,935.0,87.8,13.2,198.98
108,61.88,98.09,3.8,934.0,82.5,13.2,198.98
109,46.96,89.43,4.7,934.0,79.2,13.2,198.98
110,32.65,81.25,5.6,933.0,78.3,13.2,198.98
111,22.99,73.45,4.9,932.0,78.7,13.2,198.98
112,19.41,71.2,3.5,932.0,83.9,13.2,198.98
113,29.93,78.59,2.7,931.0,87.5,13.2,198.98
114,33.01,80.66,1.7,930.0,90.2,13.2,198.98
115,34.79,80.22,2.3,929.0,92.0,13.2,198.98
116,30.83,73.89,6.4,929.0,67.8,13.2,198.98
117,21.91,66.37,7.9,928.0,58.6,13.2,198.98
118,11.17,58.02,8.3,928.0,59.4,13.2,198.98
119,3.66,45.87,8.3,927.0,60.3,13.2,198.98
120,2.32,31.55,9.1,926.0,56.6,20.35,28.73
121,2.16,27.12,5.8,926.0,70.7,20.35,28.73
123,2.33,25.5,3.4,925.0,85.8,20.35,28.73
124,3.05,27.82,3.1,924.0,88.2,20.35,28.73
125,2.57,28.51,2.7,924.0,89.9,20.35,28.73
126,2.87,28.13,2.5,923.0,90.4,20.35,28.73
127,2.1,30.06,2.2,923.0,91.8,20.35,28.73
128,4.38,34.86,2.3,922.0,92.7,20.35,28.73
129,5.58,41.15,2.6,922.0,93.0,20.35,28.73
130,9.77,45.51,3.0,922.0,92.9,20.35,28.73
131,19.53,53.03,2.3,922.0,93.7,20.35,28.73
132,17.71,50.64,0.8,921.0,94.7,20.35,28.73
133,16.02,49.56,0.8,921.0,95.6,20.35,28.73
134,20.02,50.79,0.9,921.0,96.0,20.35,28.73
135,20.64,51.87,0.6,922.0,96.2,20.35,28.73
136,19.53,50.71,0.5,922.0,96.5,20.35,28.73
137,18.34,48.27,0.5,922.0,96.7,20.35,28.73
138,16.5,46.81,0.4,922.0,96.8,20.35,28.73
139,14.6,46.44,0.2,922.0,97.0,20.35,28.73
140,11.15,43.54,0.2,923.0,96.9,20.35,28.73
141,6.73,40.36,0.1,923.0,96.6,20.35,28.73
142,4.23,37.78,-0.1,924.0,97.2,20.35,28.73
143,3.53,34.39,-0.1,924.0,98.1,20.35,28.73
144,2.0,31.47,0.1,924.0,98.2,21.47,15.9
145,2.57,28.64,0.3,924.0,97.9,21.47,15.9
147,1.61,24.81,0.1,926.0,97.6,21.47,15.9
148,1.29,23.05,0.0,926.0,97.8,21.47,15.9
149,2.14,23.27,-0.1,927.0,98.2,21.47,15.9
150,1.77,23.33,-0.2,928.0,98.3,21.47,15.9
151,2.03,22.9,-0.2,929.0,98.3,21.47,15.9
152,2.78,24.92,-0.1,930.0,97.8,21.47,15.9
153,3.07,26.27,0.2,931.0,95.8,21.47,15.9
154,3.53,27.54,0.5,931.0,92.8,21.47,15.9
155,3.44,30.93,0.6,932.0,90.6,21.47,15.9
156,4.65,32.63,0.5,932.0,90.2,21.47,15.9
157,4.47,34.45,0.5,932.0,88.4,21.47,15.9
158,4.34,33.67,0.4,933.0,87.4,21.47,15.9
159,3.46,33.97,0.3,933.0,87.9,21.47,15.9
160,3.49,33.11,0.1,934.0,88.7,21.47,15.9
161,4.09,34.1,-0.2,934.0,89.5,21.47,15.9
162,4.38,32.74,-0.3,934.0,88.9,21.47,15.9
163,3.22,32.26,-0.5,934.0,90.2,21.47,15.9
164,3.68,32.67,-0.5,934.0,92.1,21.47,15.9
165,1.77,29.56,-0.4,934.0,87.3,21.47,15.9
166,1.6,28.73,-0.6,934.0,84.8,21.47,15.9
167,2.16,26.34,-0.8,934.0,83.8,21.47,15.9
168,2.34,23.96,-1.1,934.0,81.9,26.89,26.92
169,1.94,22.51,-1.4,934.0,81.7,26.89,26.92
171,1.65,18.81,-1.9,934.0,80.5,26.89,26.92
172,2.2,18.23,-1.9,934.0,77.3,26.89,26.92
173,1.78,16.63,-1.9,934.0,75.3,26.89,26.92
174,2.5,15.08,-1.9,934.0,75.5,26.89,26.92
175,2.14,15.54,-2.1,934.0,75.7,26.89,26.92
176,2.29,17.7,-1.9,934.0,74.9,26.89,26.92
177,2.78,18.88,-1.4,934.0,72.6,26.89,26.92
178,2.81,21.03,-0.6,934.0,71.6,26.89,26.92
179,2.82,23.57,1.0,934.0,67.4,26.89,26.92
180,2.39,22.68,1.8,934.0,65.9,26.89,26.92
181,2.28,22.67,0.9,934.0,68.5,26.89,26.92
182,1.34,22.2,0.7,934.0,70.6,26.89,26.92
183,1.6,22.21,1.0,934.0,71.6,26.89,26.92
184,1.73,24.34,0.6,934.0,73.2,26.89,26.92
185,1.83,26.14,-0.1,934.0,78.5,26.89,26.92
186,2.51,29.28,-0.3,934.0,83.2,26.89,26.92
187,2.46,31.8,-0.4,935.0,86.4,26.89,26.92
188,3.84,35.16,-0.7,935.0,89.7,26.89,26.92
189,4.26,34.32,-0.8,935.0,91.8,26.89,26.92
190,4.49,33.97,-0.9,935.0,92.9,26.89,26.92
191,4.4,33.38,-1.0,934.0,93.7,26.89,26.92
192,3.07,31.22,-0.9,934.0,94.2,18.1,24.52
193,3.27,30.64,-0.8,935.0,94.1,18.1,24.52
195,2.83,26.58,-0.7,934.0,94.3,18.1,24.52
196,1.91,22.87,-0.8,934.0,93.8,18.1,24.52
197,1.77,21.14,-1.0,934.0,93.4,18.1,24.52
198,1.91,21.38,-1.1,935.0,92.3,18.1,24.52
199,3.45,25.6,-1.2,935.0,92.7,18.1,24.52
200,5.67,32.11,-1.1,936.0,92.7,18.1,24.52
201,8.0,34.87,-0.5,936.0,87.9,18.1,24.52
202,7.86,35.63,-0.2,936.0,83.7,18.1,24.52
203,6.32,36.17,0.3,936.0,80.9,18.1,24.52
204,5.41,37.01,0.5,936.0,79.4,18.1,24.52
205,3.7,35.41,0.9,937.0,76.4,18.1,24.52
206,2.76,32.33,1.5,937.0,72.6,18.1,24.52
207,2.34,31.15,0.7,937.0,79.7,18.1,24.52
208,3.15,33.66,0.5,938.0,83.7,18.1,24.52
209,6.59,39.24,0.4,938.0,87.4,18.1,24.52
210,9.13,42.68,0.4,938.0,87.8,18.1,24.52
211,9.34,44.01,0.4,939.0,86.7,18.1,24.52
212,7.88,41.4,0.3,939.0,87.1,18.1,24.52
213,5.85,39.27,0.1,939.0,87.6,18.1,24.52
214,3.76,35.01,-0.1,940.0,89.0,18.1,24.52
215,2.73,31.16,0.0,940.0,87.4,18.1,24.52
216,2.37,26.64,-0.1,940.0,86.2,23.37,22.02
217,2.68,22.87,0.0,940.0,84.9,23.37,22.02
219,1.21,17.42,0.0,940.0,84.1,23.37,22.02
220,1.7,17.13,-0.1,940.0,83.1,23.37,22.02
221,1.68,17.73,-0.4,940.0,83.4,23.37,22.02
222,2.33,18.94,-0.5,940.0,84.1,23.37,22.02
223,2.49,24.32,-0.6,940.0,84.0,23.37,22.02
224,12.07,33.94,-0.3,940.0,83.9,23.37,22.02
225,29.56,44.35,0.5,941.0,78.9,23.37,22.02
226,22.14,45.15,0.7,941.0,78.0,23.37,22.02
227,13.48,44.63,1.1,940.0,76.8,23.37,22.02
228,8.08,41.51,1.7,940.0,73.4,23.37,22.02
229,4.55,39.37,1.7,940.0,72.5,23.37,22.02
230,2.43,35.76,2.0,940.0,70.9,23.37,22.02
231,2.29,34.15,1.5,941.0,72.7,23.37,22.02
232,3.46,38.38,0.8,941.0,76.3,23.37,22.02
233,5.78,42.81,0.6,941.0,79.5,23.37,22.02
234,7.0,44.02,0.6,941.0,79.9,23.37,22.02
235,7.95,43.7,0.5,942.0,79.7,23.37,22.02
236,5.88,41.29,0.1,942.0,81.0,23.37,22.02
237,4.27,38.04,-0.2,942.0,80.6,23.37,22.02
238,3.05,33.94,-0.4,942.0,79.5,23.37,22.02
239,2.09,30.86,-0.9,942.0,79.6,23.37,22.02
240,1.98,26.07,-1.2,942.0,79.5,19.63,35.23
241,1.88,24.46,-1.6,942.0,81.7,19.63,35.23
243,2.07,19.35,-1.4,942.0,82.9,19.63,35.23
244,2.52,18.29,-1.6,942.0,84.0,19.63,35.23
245,2.31,16.94,-1.6,942.0,84.4,19.63,35.23
246,2.02,18.48,-1.6,942.0,84.4,19.63,35.23
247,2.97,23.85,-1.4,943.0,83.9,19.63,35.23
248,5.43,31.46,-1.2,943.0,82.9,19.63,35.23
249,8.6,36.08,-0.9,943.0,80.7,19.63,35.23
250,7.85,37.18,0.1,944.0,75.9,19.63,35.23
251,5.91,38.78,1.7,943.0,66.8,19.63,35.23
252,4.12,38.68,1.3,944.0,68.5,19.63,35.23
253,3.68,38.02,1.5,944.0,66.9,19.63,35.23
254,2.48,34.29,2.0,944.0,59.8,19.63,35.23
255,2.08,30.47,1.6,945.0,59.9,19.63,35.23
256,1.55,31.21,1.1,945.0,64.5,19.63,35.23
257,12.92,41.49,-0.1,944.0,69.1,19.63,35.23
258,34.56,55.07,-0.7,944.0,75.8,19.63,35.23
259,32.0,59.59,-1.1,944.0,79.4,19.63,35.23
260,24.31,55.97,-1.3,944.0,81.8,19.63,35.23
261,23.89,53.09,-3.1,945.0,83.2,19.63,35.23
262,36.63,55.46,-3.7,945.0,86.7,19.63,35.23
263,40.56,52.3,-2.9,945.0,84.1,19.63,35.23
264,35.77,48.52,-3.6,945.0,83.8,11.76,55.58
265,33.21,46.35,-4.5,945.0,86.6,11.76,55.58
267,22.75,38.35,-3.6,945.0,87.0,11.76,55.58
268,18.29,36.01,-3.7,945.0,87.5,11.76,55.58
269,15.11,35.04,-2.5,944.0,87.8,11.76,55.58
270,14.0,34.15,-0.6,944.0,85.8,11.76,55.58
271,12.25,34.99,0.3,944.0,83.3,11.76,55.58
272,10.84,37.46,0.8,944.0,84.0,11.76,55.58
273,9.88,39.76,1.1,944.0,85.0,11.76,55.58
274,7.03,39.56,1.6,944.0,82.9,11.76,55.58
275,5.98,38.37,2.1,944.0,80.7,11.76,55.58
276,5.41,38.4,2.4,944.0,80.3,11.76,55.58
277,4.24,36.46,2.8,944.0,78.9,11.76,55.58
278,3.84,35.51,2.8,943.0,77.1,11.76,55.58
279,2.73,33.23,2.2,943.0,79.4,11.76,55.58
280,1.86,33.13,1.7,944.0,82.1,11.76,55.58
281,3.08,35.12,1.4,943.0,82.5,11.76,55.58
282,4.63,39.63,1.2,943.0,83.3,11.76,55.58
283,6.21,41.24,1.0,943.0,84.4,11.76,55.58
284,10.45,43.04,0.6,943.0,83.7,11.76,55.58
285,21.47,45.61,-0.7,943.0,86.2,11.76,55.58
286,30.85,47.55,-2.2,942.0,91.7,11.76,55.58
287,28.55,44.48,-2.9,942.0,94.5,11.76,55.58
288,21.87,41.62,-3.4,941.0,95.7,20.11,41.17
289,16.93,38.48,-3.3,941.0,96.3,20.11,41.17
291,9.74,33.43,-3.3,940.0,96.4,20.11,41.17
292,8.01,33.12,-3.4,940.0,96.2,20.11,41.17
293,5.85,29.79,-3.7,939.0,95.7,20.11,41.17
294,5.66,30.88,-3.6,939.0,95.7,20.11,41.17
295,7.31,33.78,-4.1,938.0,94.2,20.11,41.17
296,13.85,37.5,-4.1,938.0,92.8,20.11,41.17
297,21.58,42.72,-2.3,938.0,89.7,20.11,41.17
298,25.78,45.8,-0.5,938.0,82.5,20.11,41.17
299,26.0,47.67,1.9,938.0,70.2,20.11,41.17
300,25.61,52.21,3.6,938.0,62.3,20.11,41.17
301,26.33,56.88,4.1,938.0,62.6,20.11,41.17
302,23.67,62.63,4.0,938.0,67.4,20.11,41.17
303,14.09,63.5,4.8,937.0,61.1,20.11,41.17
304,6.9,59.2,4.2,937.0,64.8,20.11,41.17
305,4.8,56.22,3.5,937.0,69.1,20.11,41.17
306,3.69,50.56,3.3,937.0,71.3,20.11,41.17
307,3.01,42.44,2.3,937.0,77.7,20.11,41.17
308,2.77,35.24,1.9,938.0,71.5,20.11,41.17
309,2.19,30.07,1.7,938.0,68.7,20.11,41.17
310,2.08,26.35,1.6,938.0,65.5,20.11,41.17
311,1.72,23.91,1.6,937.0,63.7,20.11,41.17
312,2.05,20.54,1.7,938.0,62.0,36.24,13.47
313,1.81,21.03,0.8,938.0,71.2,36.24,13.47
315,2.24,18.05,0.0,937.0,83.7,36.24,13.47
316,1.85,17.01,0.3,937.0,80.2,36.24,13.47
317,1.68,17.37,-0.1,937.0,82.7,36.24,13.47
318,2.11,16.93,0.3,936.0,74.5,36.24,13.47
319,3.53,18.33,0.4,936.0,68.4,36.24,13.47
320,2.71,18.9,-0.1,936.0,69.9,36.24,13.47
321,2.17,20.42,0.0,937.0,72.2,36.24,13.47
322,2.67,23.46,0.4,937.0,67.3,36.24,13.47
323,2.43,23.74,1.1,936.0,60.2,36.24,13.47
324,2.76,23.64,1.1,936.0,60.3,36.24,13.47
325,2.16,22.23,0.7,936.0,61.0,36.24,13.47
326,2.64,20.86,0.4,936.0,57.8,36.24,13.47
327,2.46,21.12,0.6,936.0,55.2,36.24,13.47
328,2.34,23.73,0.2,937.0,60.6,36.24,13.47
329,2.73,25.67,-0.1,937.0,66.8,36.24,13.47
330,2.62,26.27,-0.5,937.0,65.3,36.24,13.47
331,3.09,23.42,-0.6,937.0,63.1,36.24,13.47
332,3.18,21.98,-0.9,937.0,63.1,36.24,13.47
333,3.31,19.81,-0.9,937.0,63.2,36.24,13.47
334,2.95,19.4,-0.8,937.0,63.9,36.24,13.47
335,2.97,18.02,-1.5,937.0,72.2,36.24,13.47
336,3.28,16.88,-1.3,937.0,68.3,36.58,14.29
337,2.93,15.35,-1.4,936.0,64.2,36.58,14.29
339,2.61,12.06,-1.4,936.0,62.1,36.58,14.29
340,2.92,11.06,-1.5,936.0,63.1,36.58,14.29
341,2.97,10.66,-1.8,936.0,65.9,36.58,14.29
342,3.05,10.5,-1.9,936.0,64.0,36.58,14.29
343,2.77,10.48,-2.0,936.0,64.6,36.58,14.29
344,3.15,12.25,-2.0,936.0,63.6,36.58,14.29
345,3.01,12.94,-1.8,936.0,64.3,36.58,14.29
346,3.15,13.76,-1.2,936.0,60.6,36.58,14.29
347,2.75,13.74,-1.2,936.0,64.5,36.58,14.29
348,3.05,14.97,-0.9,935.0,58.2,36.58,14.29
349,2.44,15.39,-1.3,935.0,58.2,36.58,14.29
350,3.11,16.91,-1.8,936.0,60.0,36.58,14.29
351,3.0,17.43,-2.0,936.0,60.6,36.58,14.29
352,3.02,17.07,-2.7,936.0,64.7,36.58,14.29
353,2.75,19.41,-3.3,936.0,68.3,36.58,14.29
354,3.21,21.42,-3.6,936.0,66.8,36.58,14.29
355,3.17,24.58,-3.9,936.0,64.6,36.58,14.29
356,2.7,27.08,-4.3,936.0,65.8,36.58,14.29
357,3.16,26.43,-4.2,936.0,66.8,36.58,14.29
358,3.62,23.53,-4.0,936.0,69.2,36.58,14.29
359,2.86,19.62,-4.1,936.0,73.6,36.58,14.29
360,3.19,17.44,-4.3,937.0,77.1,29.34,20.52
361,2.84,13.84,-4.4,936.0,76.1,29.34,20.52
363,2.71,11.55,-4.7,936.0,74.9,29.34,20.52
364,3.09,10.45,-4.9,936.0,71.3,29.34,20.52
365,3.34,11.62,-4.8,936.0,70.5,29.34,20.52
366,3.62,11.19,-4.5,937.0,67.0,29.34,20.52
367,3.39,15.47,-4.6,937.0,70.9,29.34,20.52
369,2.81,36.75,-3.2,938.0,62.2,29.34,20.52
370,0.33,30.84,-3.8,939.0,62.7,29.34,20.52
371,0.12,23.4,-3.2,939.0,59.8,29.34,20.52
372,0.02,20.71,-2.7,940.0,55.5,29.34,20.52
373,0.47,20.01,-2.6,940.0,54.2,29.34,20.52
374,0.15,20.01,-2.5,940.0,53.0,29.34,20.52
375,0.05,19.88,-2.8,940.0,54.0,29.34,20.52
376,0.36,22.42,-3.8,941.0,58.8,29.34,20.52
377,0.45,29.51,-4.6,941.0,65.3,29.34,20.52
378,1.16,33.97,-5.0,941.0,65.4,29.34,20.52
379,1.06,35.92,-5.4,941.0,65.9,29.34,20.52
380,0.58,33.64,-5.7,942.0,66.2,29.34,20.52
381,0.66,32.02,-5.8,942.0,65.5,29.34,20.52
382,0.76,28.46,-5.7,942.0,64.6,29.34,20.52
383,0.2,24.03,-5.5,942.0,63.3,29.34,20.52
384,0.14,22.02,-5.4,943.0,64.6,23.15,35.1
385,0.04,20.23,-5.4,943.0,68.5,23.15,35.1
387,0.19,18.81,-6.8,942.0,80.4,23.15,35.1
388,0.24,18.76,-6.3,942.0,81.6,23.15,35.1
389,0.41,19.69,-6.5,942.0,82.0,23.15,35.1
390,0.47,21.9,-6.8,942.0,85.7,23.15,35.1
391,2.61,27.29,-6.5,942.0,85.9,23.15,35.1
392,3.86,30.51,-5.6,942.0,81.6,23.15,35.1
393,1.97,30.87,-4.4,942.0,66.0,23.15,35.1
394,0.91,28.7,-3.3,942.0,61.9,23.15,35.1
395,0.51,25.59,-2.9,943.0,59.8,23.15,35.1
396,0.26,21.51,-2.6,942.0,54.7,23.15,35.1
397,0.33,19.38,-2.8,942.0,54.1,23.15,35.1
398,0.07,19.98,-3.4,942.0,59.3,23.15,35.1
399,0.09,22.32,-3.7,943.0,56.9,23.15,35.1
400,0.21,26.33,-3.5,943.0,59.8,23.15,35.1
401,0.31,31.99,-3.6,943.0,56.8,23.15,35.1
402,0.68,35.64,-3.8,943.0,54.7,23.15,35.1
403,0.48,35.41,-4.2,943.0,57.0,23.15,35.1
404,1.47,37.07,-5.8,944.0,72.1,23.15,35.1
405,3.58,38.89,-6.0,944.0,75.2,23.15,35.1
406,1.8,36.58,-5.8,944.0,74.5,23.15,35.1
407,1.63,32.66,-5.5,944.0,72.8,23.15,35.1
408,0.74,28.66,-5.2,944.0,72.7,27.15,27.47
409,0.14,22.5,-5.0,944.0,74.3,27.15,27.47
411,0.12,15.33,-5.2,944.0,82.8,27.15,27.47
412,0.19,15.32,-5.1,944.0,84.1,27.15,27.47
413,0.04,17.55,-5.1,944.0,85.2,27.15,27.47
414,0.23,22.48,-5.0,944.0,86.6,27.15,27.47
415,2.69,30.21,-4.7,944.0,86.7,27.15,27.47
416,17.42,40.79,-4.1,945.0,88.7,27.15,27.47
417,15.92,44.44,-2.6,944.0,82.9,27.15,27.47
418,9.9,41.35,-0.7,945.0,66.9,27.15,27.47
419,4.13,38.39,1.1,945.0,54.2,27.15,27.47
420,0.87,33.2,0.7,946.0,47.9,27.15,27.47
421,0.68,20.29,0.4,945.0,50.8,27.15,27.47
422,1.67,18.47,0.2,945.0,50.7,27.15,27.47
423,1.01,18.03,-0.9,946.0,51.3,27.15,27.47
424,1.72,23.12,-1.8,946.0,56.5,27.15,27.47
425,3.48,32.3,-2.2,946.0,59.0,27.15,27.47
426,4.12,41.09,-2.4,946.0,59.7,27.15,27.47
427,4.1,42.3,-2.2,947.0,63.7,27.15,27.47
428,4.02,36.39,-2.1,947.0,66.5,27.15,27.47
429,3.99,31.91,-2.2,947.0,67.4,27.15,27.47
430,4.96,26.74,-2.9,948.0,69.5,27.15,27.47
431,4.86,27.09,-3.8,948.0,72.8,27.15,27.47
432,4.42,26.84,-5.1,948.0,80.4,16.54,58.31
433,5.03,24.96,-4.7,947.0,80.6,16.54,58.31
435,5.72,25.54,-4.4,947.0,79.6,16.54,58.31
436,4.96,23.09,-4.2,947.0,78.7,16.54,58.31
437,5.55,24.25,-4.5,947.0,80.3,16.54,58.31
438,7.62,30.41,-4.7,946.0,82.9,16.54,58.31
439,12.23,36.54,-3.8,946.0,82.5,16.54,58.31
440,18.78,41.35,-3.2,946.0,81.6,16.54,58.31
441,19.04,42.73,-1.5,946.0,75.9,16.54,58.31
442,14.68,40.71,1.7,946.0,62.6,16.54,58.31
443,12.12,43.0,2.5,946.0,59.2,16.54,58.31
444,11.38,49.35,2.2,945.0,60.6,16.54,58.31
445,9.41,49.2,3.8,945.0,54.9,16.54,58.31
446,5.86,41.61,2.8,944.0,58.2,16.54,58.31
447,6.01,37.08,3.0,944.0,58.2,16.54,58.31
448,6.54,37.27,2.5,944.0,59.4,16.54,58.31
449,18.12,49.7,0.6,944.0,66.4,16.54,58.31
450,56.17,67.68,-0.3,943.0,69.8,16.54,58.31
451,92.36,78.51,-1.0,943.0,73.0,16.54,58.31
452,100.61,80.26,-1.4,943.0,72.9,16.54,58.31
453,93.76,73.75,-1.6,942.0,74.4,16.54,58.31
454,77.5,68.56,-1.4,942.0,72.5,16.54,58.31
455,62.11,63.61,-0.9,942.0,70.4,16.54,58.31
456,47.08,57.13,-0.8,941.0,71.0,13.7,69.45
457,32.76,48.81,-0.4,941.0,68.7,13.7,69.45
459,15.12,40.72,0.1,941.0,67.7,13.7,69.45
460,13.18,40.7,0.1,940.0,69.8,13.7,69.45
461,14.28,42.69,0.2,940.0,69.9,13.7,69.45
462,16.33,45.52,0.2,940.0,70.5,13.7,69.45
463,26.1,50.13,0.5,940.0,70.1,13.7,69.45
464,36.84,55.79,1.1,940.0,70.7,13.7,69.45
465,39.45,59.2,2.4,940.0,68.3,13.7,69.45
466,33.98,59.33,3.2,940.0,66.5,13.7,69.45
467,22.5,55.89,2.4,939.0,77.5,13.7,69.45
468,16.17,53.34,2.5,938.0,80.9,13.7,69.45
469,12.14,51.88,4.7,938.0,72.7,13.7,69.45
470,8.42,48.75,4.5,937.0,71.6,13.7,69.45
471,8.75,51.91,3.6,937.0,74.7,13.7,69.45
472,14.56,58.81,4.0,937.0,71.8,13.7,69.45
473,25.33,63.86,3.1,937.0,76.4,13.7,69.45
474,51.67,71.15,2.5,936.0,79.5,13.7,69.45
475,86.82,78.34,2.5,936.0,79.7,13.7,69.45
476,106.26,79.74,1.8,936.0,81.5,13.7,69.45
