,NO,NO2,AirTemp,Press,UMR,O3,PM10
0,-1.39,13.92,-1.4,941.0,73.7,44.79,34.65
1,-1.35,11.51,-1.4,941.0,72.9,44.79,34.65
2,-1.24,11.46,-1.5,942.0,72.3,44.79,34.65
3,-0.96,9.69,-1.6,942.0,73.0,44.79,34.65
4,-0.77,10.8,-1.6,943.0,72.1,44.79,34.65
5,-0.56,9.22,-1.6,943.0,70.5,44.79,34.65
6,-0.5,9.38,-1.9,944.0,70.5,44.79,34.65
7,-0.28,18.11,-2.7,944.0,73.1,44.79,34.65
8,0.42,16.5,-3.7,945.0,74.5,44.79,34.65
9,1.62,14.2,-2.8,946.0,70.0,44.79,34.65
10,1.24,9.18,-0.8,946.0,64.6,44.79,34.65
11,0.98,7.07,1.1,946.0,59.9,44.79,34.65
12,0.82,6.53,1.6,946.0,58.0,44.79,34.65
13,0.7,6.53,1.8,945.0,55.9,44.79,34.65
14,1.24,7.83,2.0,945.0,54.2,44.79,34.65
15,0.89,8.15,1.5,946.0,56.2,44.79,34.65
16,1.92,18.06,0.4,946.0,61.2,44.79,34.65
17,7.71,46.09,-0.7,947.0,65.9,44.79,34.65
18,0.95,46.72,-1.7,947.0,66.9,44.79,34.65
19,0.23,36.32,-2.3,948.0,64.6,44.79,34.65
20,0.26,29.44,-2.6,948.0,62.7,44.79,34.65
21,35.36,54.93,-3.1,948.0,62.9,44.79,34.65
22,44.44,62.41,-4.2,949.0,67.0,44.79,34.65
23,26.32,61.39,-4.7,949.0,68.9,44.79,34.65
24,21.33,60.54,-5.5,949.0,73.2,13.1,144.05
25,26.99,57.98,-6.2,949.0,77.6,13.1,144.05
26,6.81,48.08,-6.4,949.0,78.5,13.1,144.05
27,7.01,47.03,-6.8,949.0,80.7,13.1,144.05
28,14.14,46.38,-6.9,949.0,81.7,13.1,144.05
29,19.7,46.78,-7.4,949.0,83.0,13.1,144.05
30,22.86,48.38,-7.1,949.0,83.1,13.1,144.05
31,65.8,55.13,-7.3,949.0,83.5,13.1,144.05
32,103.84,59.9,-7.5,949.0,83.7,13.1,144.05
33,97.42,67.76,-5.7,950.0,81.1,13.1,144.05
34,71.67,80.64,-2.7,950.0,71.4,13.1,144.05
37,22.63,70.57,1.2,947.0,55.4,13.1,144.05
38,20.38,86.2,2.2,947.0,52.1,13.1,144.05
39,31.82,87.28,2.2,947.0,52.4,13.1,144.05
40,69.05,120.62,1.5,947.0,57.5,13.1,144.05
41,113.99,131.26,-0.3,947.0,68.1,13.1,144.05
42,193.4,130.31,-1.4,947.0,74.4,13.1,144.05
43,136.4,103.18,-1.6,947.0,76.8,13.1,144.05
44,89.51,92.0,-1.9,947.0,78.2,13.1,144.05
45,99.69,86.17,-2.4,947.0,79.6,13.1,144.05
46,133.69,84.73,-3.1,948.0,81.6,13.1,144.05
47,63.6,77.24,-2.8,948.0,81.4,13.1,144.05
48,63.85,74.79,-3.4,947.0,82.0,9.63,290.84
49,81.74,70.62,-4.2,947.0,84.5,9.63,290.84
51,42.34,56.97,-4.7,947.0,86.2,9.63,290.84
52,28.68,51.71,-4.9,947.0,86.5,9.63,290.84
53,75.24,53.66,-5.3,947.0,86.9,9.63,290.84
54,141.26,60.33,-5.4,947.0,86.8,9.63,290.84
55,221.99,68.87,-5.7,948.0,86.9,9.63,290.84
56,437.61,112.34,-5.3,949.0,86.6,9.63,290.84
57,362.64,130.38,-3.2,949.0,82.4,9.63,290.84
58,245.01,186.78,-1.3,949.0,73.9,9.63,290.84
59,227.57,235.58,0.4,949.0,67.7,9.63,290.84
60,177.26,273.16,3.1,948.0,58.7,9.63,290.84
61,102.17,242.68,3.8,948.0,56.7,9.63,290.84
62,70.69,207.17,4.3,948.0,55.4,9.63,290.84
63,84.7,208.21,4.9,948.0,55.4,9.63,290.84
64,215.54,222.87,4.3,948.0,59.2,9.63,290.84
65,439.72,199.66,3.0,949.0,70.2,9.63,290.84
66,365.14,219.59,1.7,949.0,72.1,9.63,290.84
67,655.61,233.33,0.1,949.0,80.0,9.63,290.84
68,553.24,183.67,-0.8,950.0,84.4,9.63,290.84
69,354.38,150.86,-0.9,949.0,85.6,9.63,290.84
70,297.02,136.31,-1.1,950.0,84.2,9.63,290.84
71,277.17,110.27,-1.9,949.0,86.8,9.63,290.84
72,165.41,91.1,-2.2,950.0,87.6,8.21,379.87
73,180.42,82.22,-2.9,950.0,88.5,8.21,379.87
74,93.63,81.99,-2.6,949.0,88.9,8.21,379.87
75,60.45,71.23,-3.2,949.0,88.4,8.21,379.87
76,69.26,63.43,-4.0,948.0,89.3,8.21,379.87
77,114.44,62.53,-4.1,948.0,89.4,8.21,379.87
78,228.07,72.47,-4.5,948.0,89.5,8.21,379.87
79,300.12,84.05,-4.7,948.0,89.2,8.21,379.87
80,350.82,96.42,-4.7,948.0,88.8,8.21,379.87
81,322.56,132.36,-3.9,947.0,86.4,8.21,379.87
82,268.83,177.31,-2.3,947.0,81.0,8.21,379.87
83,229.16,235.01,0.2,946.0,73.1,8.21,379.87
84,172.47,239.24,0.9,944.0,70.2,8.21,379.87
85,115.86,227.1,1.5,943.0,69.2,8.21,379.87
86,109.64,256.35,3.0,942.0,64.5,8.21,379.87
87,144.71,250.43,2.9,942.0,65.8,8.21,379.87
88,261.87,259.06,1.9,942.0,71.4,8.21,379.87
89,324.82,259.19,0.8,942.0,76.4,8.21,379.87
90,255.26,240.63,0.2,942.0,77.9,8.21,379.87
91,365.26,218.26,-0.9,942.0,82.8,8.21,379.87
92,377.46,210.04,-1.2,942.0,84.1,8.21,379.87
93,465.86,196.32,-2.1,942.0,86.1,8.21,379.87
94,401.11,159.25,-2.5,942.0,87.2,8.21,379.87
95,351.68,131.74,-2.9,942.0,88.2,8.21,379.87
96,170.33,110.95,-2.6,941.0,88.6,19.21,313.41
97,175.27,108.74,-3.0,941.0,88.1,19.21,313.41
98,239.51,113.72,-3.5,942.0,88.1,19.21,313.41
99,227.55,103.59,-4.0,941.0,87.7,19.21,313.41
100,273.18,107.37,-4.1,941.0,88.2,19.21,313.41
101,244.96,118.0,-2.9,940.0,88.3,19.21,313.41
102,260.86,105.5,-3.9,941.0,87.4,19.21,313.41
103,267.77,106.44,-3.0,941.0,86.6,19.21,313.41
104,317.09,117.14,-2.2,940.0,85.4,19.21,313.41
105,272.62,143.06,-0.8,939.0,81.4,19.21,313.41
106,255.78,200.53,0.4,938.0,75.4,19.21,313.41
107,205.59,253.61,1.8,938.0,70.3,19.21,313.41
108,135.49,217.65,3.0,936.0,69.2,19.21,313.41
109,64.06,137.83,3.9,934.0,70.3,19.21,313.41
111,49.49,105.04,3.8,932.0,76.8,19.21,313.41
112,55.77,103.45,3.2,931.0,79.8,19.21,313.41
113,133.36,119.15,2.1,930.0,83.7,19.21,313.41
114,98.17,105.59,2.2,928.0,84.3,19.21,313.41
115,102.87,101.44,1.9,928.0,86.1,19.21,313.41
116,35.78,63.85,5.0,926.0,70.0,19.21,313.41
117,2.35,12.74,8.5,924.0,51.0,19.21,313.41
118,1.9,10.08,8.2,923.0,53.3,19.21,313.41
119,1.88,9.23,7.8,922.0,56.9,19.21,313.41
120,2.09,8.04,7.8,921.0,59.3,32.69,29.92
121,2.46,8.59,7.7,921.0,59.3,32.69,29.92
123,2.37,15.0,4.0,920.0,79.5,32.69,29.92
124,2.75,20.71,2.7,919.0,86.7,32.69,29.92
125,6.56,35.5,2.2,918.0,90.2,32.69,29.92
126,11.88,41.5,1.9,918.0,91.7,32.69,29.92
127,25.99,56.87,1.8,917.0,92.6,32.69,29.92
128,59.13,75.11,1.8,917.0,92.9,32.69,29.92
129,55.16,79.86,1.9,917.0,92.9,32.69,29.92
130,76.61,83.78,2.0,917.0,92.9,32.69,29.92
136,23.86,48.01,0.2,917.0,92.9,32.69,29.92
137,18.71,39.43,0.1,917.0,93.0,32.69,29.92
138,13.99,31.71,0.0,918.0,92.8,32.69,29.92
139,7.93,19.36,-0.2,918.0,93.0,32.69,29.92
140,13.9,26.56,-0.4,918.0,93.5,32.69,29.92
141,5.04,23.43,-0.3,919.0,93.0,32.69,29.92
142,6.0,17.78,-0.3,920.0,92.1,32.69,29.92
143,5.78,14.66,-0.4,920.0,93.8,32.69,29.92
144,7.26,12.04,-0.3,920.0,94.6,43.72,14.81
145,4.83,10.89,-0.3,921.0,94.8,43.72,14.81
146,5.11,9.05,-0.4,922.0,94.8,43.72,14.81
147,5.32,7.87,-0.4,923.0,94.9,43.72,14.81
148,5.43,7.07,-0.5,924.0,95.3,43.72,14.81
149,5.45,8.59,-0.6,925.0,95.5,43.72,14.81
150,5.76,8.75,-0.7,926.0,95.6,43.72,14.81
151,6.08,11.44,-0.7,928.0,95.6,43.72,14.81
152,6.02,12.43,-0.8,929.0,95.4,43.72,14.81
153,7.45,12.31,-0.6,930.0,94.8,43.72,14.81
154,7.93,14.73,-0.4,931.0,93.9,43.72,14.81
155,8.34,13.2,-0.2,932.0,92.6,43.72,14.81
156,8.86,14.1,-0.2,932.0,90.7,43.72,14.81
157,9.11,15.35,-0.2,932.0,88.2,43.72,14.81
158,8.18,12.61,-0.2,933.0,86.2,43.72,14.81
159,7.16,11.84,-0.3,934.0,85.6,43.72,14.81
160,8.63,15.74,-0.5,934.0,85.6,43.72,14.81
161,6.87,16.84,-0.7,935.0,86.5,43.72,14.81
162,6.23,15.76,-1.0,936.0,87.0,43.72,14.81
163,6.43,16.81,-1.0,936.0,86.8,43.72,14.81
164,6.31,16.17,-1.0,936.0,87.1,43.72,14.81
165,5.96,13.13,-1.1,936.0,85.5,43.72,14.81
166,5.7,14.04,-1.3,936.0,84.1,43.72,14.81
167,5.74,13.17,-1.4,936.0,83.8,43.72,14.81
168,5.7,10.27,-1.7,936.0,81.9,51.38,24.87
169,5.69,8.32,-1.9,936.0,80.2,51.38,24.87
170,5.7,7.69,-2.1,936.0,79.4,51.38,24.87
171,5.71,6.96,-2.3,936.0,78.4,51.38,24.87
172,5.68,6.51,-2.5,936.0,75.5,51.38,24.87
173,5.6,5.94,-2.5,936.0,72.8,51.38,24.87
174,5.72,7.82,-2.5,936.0,71.9,51.38,24.87
175,6.01,8.93,-2.7,936.0,72.5,51.38,24.87
176,6.16,10.68,-2.7,936.0,71.0,51.38,24.87
177,7.34,11.79,-2.4,936.0,70.5,51.38,24.87
178,8.12,11.67,-1.5,936.0,70.2,51.38,24.87
179,7.82,9.42,-0.6,936.0,70.1,51.38,24.87
180,10.13,10.34,0.3,935.0,68.5,51.38,24.87
181,10.83,11.74,0.4,934.0,66.8,51.38,24.87
182,7.34,10.5,0.1,934.0,68.3,51.38,24.87
183,8.38,15.64,0.3,934.0,71.2,51.38,24.87
184,8.2,21.02,-0.2,934.0,74.6,51.38,24.87
185,8.74,34.25,-0.7,935.0,79.1,51.38,24.87
186,7.91,30.24,-0.5,935.0,78.6,51.38,24.87
187,6.2,16.45,-0.1,935.0,74.5,51.38,24.87
188,6.19,15.71,-0.1,935.0,75.3,51.38,24.87
189,6.41,14.21,-0.3,935.0,79.4,51.38,24.87
190,9.56,37.27,-0.8,935.0,85.7,51.38,24.87
191,12.89,46.89,-1.4,935.0,87.7,51.38,24.87
192,6.37,26.7,-1.6,935.0,87.7,40.57,16.59
193,6.79,20.76,-1.2,935.0,85.7,40.57,16.59
195,6.06,9.29,-0.4,935.0,80.1,40.57,16.59
196,6.06,9.59,-1.0,935.0,86.8,40.57,16.59
197,6.34,10.93,-1.3,936.0,86.8,40.57,16.59
198,9.55,22.33,-1.3,936.0,84.7,40.57,16.59
199,9.22,28.82,-1.6,937.0,87.2,40.57,16.59
200,12.7,29.93,-1.6,938.0,85.9,40.57,16.59
201,13.13,23.22,-1.2,938.0,82.0,40.57,16.59
202,15.3,19.39,-0.9,938.0,80.0,40.57,16.59
203,14.07,17.57,-0.4,939.0,78.5,40.57,16.59
204,10.59,14.69,-0.2,938.0,76.8,40.57,16.59
205,12.15,13.61,0.3,939.0,73.5,40.57,16.59
206,10.1,14.89,0.3,939.0,74.0,40.57,16.59
207,10.19,17.62,0.2,939.0,78.1,40.57,16.59
208,12.83,27.45,0.0,940.0,81.7,40.57,16.59
209,16.2,37.01,-0.1,940.0,83.6,40.57,16.59
210,11.77,40.2,-0.1,941.0,82.7,40.57,16.59
211,7.53,27.05,-0.1,942.0,82.7,40.57,16.59
212,7.09,18.07,-0.4,942.0,83.6,40.57,16.59
213,6.66,17.3,-0.5,943.0,83.2,40.57,16.59
214,6.7,14.65,-0.5,943.0,82.8,40.57,16.59
215,6.31,9.68,-0.4,944.0,81.2,40.57,16.59
216,6.24,8.77,-0.5,944.0,80.4,45.47,21.84
217,6.47,8.36,-0.5,944.0,79.7,45.47,21.84
218,6.38,7.45,-0.5,944.0,79.0,45.47,21.84
219,6.08,6.59,-0.6,944.0,79.2,45.47,21.84
220,6.08,6.67,-0.6,944.0,78.5,45.47,21.84
221,6.22,9.68,-0.7,944.0,78.6,45.47,21.84
222,7.18,15.65,-0.7,944.0,79.1,45.47,21.84
223,7.93,24.42,-0.8,944.0,79.1,45.47,21.84
224,16.44,41.71,-0.8,945.0,79.3,45.47,21.84
225,14.75,26.97,-0.5,945.0,77.5,45.47,21.84
226,10.69,17.46,-0.6,945.0,77.6,45.47,21.84
227,11.32,16.05,-0.3,945.0,77.2,45.47,21.84
228,10.2,14.79,0.2,945.0,74.4,45.47,21.84
229,11.82,17.35,0.6,944.0,72.3,45.47,21.84
230,10.62,16.64,0.8,944.0,71.7,45.47,21.84
231,9.56,17.59,0.6,945.0,71.7,45.47,21.84
232,9.44,26.76,0.3,945.0,73.9,45.47,21.84
233,10.49,36.93,0.2,945.0,76.3,45.47,21.84
234,11.06,41.52,0.0,946.0,76.6,45.47,21.84
235,8.95,34.45,0.0,946.0,75.7,45.47,21.84
236,7.8,21.41,-0.3,947.0,76.6,45.47,21.84
237,6.53,16.43,-0.4,947.0,74.3,45.47,21.84
238,7.51,19.32,-0.7,948.0,73.3,45.47,21.84
239,6.66,19.98,-1.1,948.0,72.3,45.47,21.84
240,6.48,21.16,-2.1,948.0,76.6,39.11,29.13
241,6.24,12.69,-2.0,948.0,76.0,39.11,29.13
242,6.31,9.46,-1.8,948.0,76.2,39.11,29.13
243,6.3,11.2,-2.0,948.0,77.1,39.11,29.13
244,6.32,11.64,-2.0,948.0,77.8,39.11,29.13
245,6.43,11.99,-2.0,948.0,77.7,39.11,29.13
246,7.96,21.9,-2.0,948.0,77.6,39.11,29.13
247,10.18,31.84,-2.0,949.0,76.8,39.11,29.13
248,17.51,39.31,-1.8,949.0,77.2,39.11,29.13
249,14.86,30.34,-1.6,950.0,77.2,39.11,29.13
250,11.89,20.98,-1.3,950.0,75.3,39.11,29.13
251,12.69,17.26,-0.4,950.0,70.4,39.11,29.13
252,12.16,15.05,0.0,950.0,67.2,39.11,29.13
253,13.8,17.04,0.7,950.0,65.2,39.11,29.13
254,13.65,19.74,1.3,950.0,62.7,39.11,29.13
255,13.51,25.48,0.7,950.0,65.6,39.11,29.13
256,13.71,34.04,0.2,950.0,67.9,39.11,29.13
257,32.4,72.13,-0.6,950.0,71.2,39.11,29.13
258,58.48,72.28,-1.4,951.0,74.5,39.11,29.13
259,20.29,51.01,-1.8,951.0,76.4,39.11,29.13
260,27.84,54.25,-2.2,951.0,78.4,39.11,29.13
261,14.59,43.23,-2.3,952.0,79.1,39.11,29.13
262,8.37,29.42,-2.2,952.0,79.8,39.11,29.13
263,6.57,13.74,-1.7,952.0,81.8,39.11,29.13
264,6.43,12.93,-1.1,951.0,80.3,40.05,23.78
265,6.42,11.5,-0.8,951.0,79.0,40.05,23.78
267,6.45,7.64,-0.6,951.0,76.9,40.05,23.78
268,6.41,7.93,-0.6,951.0,75.7,40.05,23.78
269,6.73,10.42,-0.4,951.0,75.5,40.05,23.78
270,6.94,12.37,-0.1,951.0,76.0,40.05,23.78
271,7.55,17.15,0.0,951.0,77.7,40.05,23.78
272,10.8,27.78,0.3,951.0,79.0,40.05,23.78
273,10.85,23.98,0.5,951.0,80.6,40.05,23.78
274,12.61,24.23,1.0,952.0,79.0,40.05,23.78
275,12.29,24.15,1.4,951.0,77.7,40.05,23.78
276,19.0,31.63,1.7,951.0,77.0,40.05,23.78
277,13.6,22.71,1.8,950.0,77.9,40.05,23.78
278,16.49,26.17,2.1,950.0,77.5,40.05,23.78
279,15.55,23.85,1.8,949.0,78.4,40.05,23.78
280,21.52,37.3,1.5,949.0,78.9,40.05,23.78
281,24.84,38.43,1.0,949.0,81.1,40.05,23.78
282,11.21,38.4,0.8,949.0,80.4,40.05,23.78
283,7.95,30.32,0.6,949.0,77.8,40.05,23.78
284,7.06,25.24,0.7,949.0,73.6,40.05,23.78
285,6.58,17.79,0.4,948.0,73.1,40.05,23.78
286,7.01,22.12,-0.2,948.0,74.3,40.05,23.78
287,7.38,23.95,-0.8,947.0,76.0,40.05,23.78
288,34.3,58.63,-2.1,946.0,82.9,38.5,39.72
289,16.6,51.15,-3.2,946.0,85.9,38.5,39.72
290,10.69,41.78,-3.5,945.0,90.2,38.5,39.72
291,10.74,45.31,-3.3,944.0,91.0,38.5,39.72
292,8.28,34.35,-3.8,944.0,91.0,38.5,39.72
293,8.8,36.72,-3.9,943.0,91.5,38.5,39.72
294,16.53,38.89,-4.1,943.0,91.7,38.5,39.72
295,26.12,39.01,-4.7,942.0,91.3,38.5,39.72
296,54.4,51.97,-4.4,942.0,91.5,38.5,39.72
297,72.07,60.25,-3.9,943.0,91.9,38.5,39.72
298,74.08,60.05,-2.7,942.0,91.2,38.5,39.72
299,80.02,67.66,0.3,942.0,77.5,38.5,39.72
300,80.93,85.54,2.1,941.0,65.8,38.5,39.72
301,21.48,49.39,4.0,940.0,57.5,38.5,39.72
302,9.15,17.98,5.8,939.0,48.2,38.5,39.72
303,8.79,20.75,4.7,940.0,55.9,38.5,39.72
304,9.19,25.84,3.8,940.0,61.1,38.5,39.72
305,10.59,32.67,3.3,940.0,63.8,38.5,39.72
306,7.9,29.08,2.7,940.0,67.9,38.5,39.72
307,7.62,20.85,2.1,940.0,72.3,38.5,39.72
308,6.69,13.7,1.6,941.0,66.6,38.5,39.72
309,6.68,11.65,1.4,941.0,61.9,38.5,39.72
310,6.95,12.48,1.1,940.0,61.0,38.5,39.72
311,6.64,8.34,1.1,940.0,59.7,38.5,39.72
312,6.9,7.92,0.9,940.0,62.2,64.0,8.67
313,6.61,5.51,0.6,939.0,64.2,64.0,8.67
314,6.51,5.23,0.2,940.0,68.8,64.0,8.67
315,6.42,6.12,-0.4,940.0,77.6,64.0,8.67
316,6.46,6.47,0.1,939.0,70.1,64.0,8.67
317,6.79,6.97,0.2,939.0,67.7,64.0,8.67
318,6.52,7.05,-0.1,939.0,66.4,64.0,8.67
319,6.59,8.17,-0.2,939.0,65.6,64.0,8.67
320,6.76,8.86,-0.4,939.0,65.0,64.0,8.67
321,7.61,12.04,-0.7,939.0,67.3,64.0,8.67
322,8.12,12.42,-0.3,939.0,63.5,64.0,8.67
323,8.63,11.12,-0.2,939.0,57.6,64.0,8.67
324,9.04,11.6,-0.2,939.0,58.3,64.0,8.67
325,9.69,11.11,-0.1,938.0,57.3,64.0,8.67
326,9.0,10.5,-0.5,938.0,58.8,64.0,8.67
327,8.04,11.26,-0.4,938.0,50.8,64.0,8.67
328,7.37,15.37,-0.3,938.0,53.9,64.0,8.67
329,7.25,15.75,-0.5,939.0,55.4,64.0,8.67
330,7.16,11.14,-0.8,939.0,58.3,64.0,8.67
331,6.99,11.24,-1.2,939.0,59.4,64.0,8.67
332,6.8,10.13,-1.4,939.0,58.3,64.0,8.67
333,6.83,10.08,-1.6,939.0,59.0,64.0,8.67
334,7.29,9.4,-1.5,940.0,58.7,64.0,8.67
335,6.75,6.15,-1.7,939.0,62.4,64.0,8.67
336,6.68,5.4,-1.5,939.0,57.9,61.29,17.47
337,6.64,5.07,-1.8,939.0,58.8,61.29,17.47
339,6.55,6.95,-2.2,938.0,59.0,61.29,17.47
340,6.5,4.7,-2.4,938.0,61.9,61.29,17.47
341,6.62,5.19,-2.6,938.0,64.6,61.29,17.47
342,6.57,6.31,-2.6,938.0,61.0,61.29,17.47
343,6.58,6.22,-2.7,938.0,60.5,61.29,17.47
344,6.67,7.6,-2.8,938.0,60.9,61.29,17.47
345,7.38,8.77,-3.0,939.0,65.5,61.29,17.47
346,7.61,6.5,-2.0,938.0,57.8,61.29,17.47
347,8.09,8.38,-2.6,938.0,68.1,61.29,17.47
348,8.15,7.9,-2.5,938.0,65.7,61.29,17.47
349,7.88,8.0,-2.8,938.0,61.1,61.29,17.47
350,7.94,7.76,-3.2,937.0,60.9,61.29,17.47
351,8.16,9.34,-2.4,938.0,52.9,61.29,17.47
352,7.99,10.18,-3.0,938.0,57.8,61.29,17.47
353,7.17,12.45,-3.7,938.0,60.0,61.29,17.47
354,7.06,15.7,-4.2,938.0,59.4,61.29,17.47
355,7.1,17.25,-4.4,939.0,57.2,61.29,17.47
356,6.93,19.65,-4.8,939.0,57.9,61.29,17.47
357,6.83,15.33,-4.7,939.0,58.6,61.29,17.47
358,7.03,11.03,-4.4,939.0,60.9,61.29,17.47
359,6.83,8.45,-4.8,939.0,66.5,61.29,17.47
360,6.84,8.07,-4.7,939.0,63.6,50.09,34.03
361,6.8,5.53,-4.7,939.0,65.9,50.09,34.03
362,6.81,6.5,-4.9,940.0,67.9,50.09,34.03
363,6.71,5.36,-4.9,940.0,64.6,50.09,34.03
364,6.72,5.22,-5.1,940.0,61.8,50.09,34.03
365,6.97,5.77,-5.3,940.0,63.1,50.09,34.03
366,10.31,12.08,-5.1,940.0,59.8,50.09,34.03
367,8.15,14.0,-5.1,940.0,62.4,50.09,34.03
368,10.68,18.62,-5.0,940.0,61.6,50.09,34.03
369,11.11,14.15,-4.6,941.0,58.5,50.09,34.03
370,10.31,11.68,-4.3,941.0,55.4,50.09,34.03
371,13.26,11.62,-4.1,942.0,54.9,50.09,34.03
372,12.77,11.14,-3.5,942.0,51.8,50.09,34.03
373,13.29,10.79,-3.7,942.0,51.3,50.09,34.03
374,10.73,12.53,-4.2,942.0,52.0,50.09,34.03
375,12.64,12.48,-4.0,942.0,50.0,50.09,34.03
376,12.87,15.58,-4.3,943.0,52.2,50.09,34.03
377,20.47,30.71,-5.0,943.0,56.9,50.09,34.03
378,8.61,23.03,-5.4,944.0,57.0,50.09,34.03
379,8.24,28.19,-6.0,944.0,59.5,50.09,34.03
380,8.36,29.31,-6.4,945.0,59.3,50.09,34.03
381,6.86,24.65,-6.7,945.0,59.6,50.09,34.03
382,6.31,20.43,-6.9,946.0,59.7,50.09,34.03
383,5.68,16.86,-6.8,946.0,59.0,50.09,34.03
384,5.71,10.72,-5.9,946.0,57.1,50.59,24.27
385,5.59,12.37,-5.7,945.0,60.2,50.59,24.27
386,5.7,8.36,-5.6,945.0,58.8,50.59,24.27
387,5.86,7.01,-5.7,945.0,60.0,50.59,24.27
388,5.95,6.18,-5.7,945.0,61.3,50.59,24.27
389,6.53,7.58,-5.6,945.0,59.6,50.59,24.27
390,9.37,12.68,-5.3,945.0,57.7,50.59,24.27
391,7.67,13.78,-5.4,946.0,59.9,50.59,24.27
392,9.44,17.87,-5.4,946.0,59.7,50.59,24.27
393,9.59,14.09,-5.2,947.0,58.5,50.59,24.27
394,10.13,13.09,-4.7,947.0,56.9,50.59,24.27
395,10.99,12.8,-4.2,947.0,56.2,50.59,24.27
396,9.99,8.39,-3.5,946.0,52.7,50.59,24.27
397,10.91,12.45,-3.8,946.0,52.0,50.59,24.27
398,10.84,14.18,-3.4,946.0,53.0,50.59,24.27
399,10.32,16.78,-4.0,946.0,57.2,50.59,24.27
400,10.62,18.83,-4.2,946.0,55.6,50.59,24.27
401,8.72,20.84,-4.3,946.0,52.6,50.59,24.27
402,7.68,25.79,-4.6,946.0,51.8,50.59,24.27
403,6.73,19.83,-4.7,946.0,49.7,50.59,24.27
404,6.82,11.34,-4.3,946.0,47.7,50.59,24.27
405,6.1,13.15,-4.5,947.0,49.3,50.59,24.27
406,8.28,16.59,-4.4,947.0,51.4,50.59,24.27
407,13.8,48.09,-5.6,947.0,61.5,50.59,24.27
408,8.99,38.1,-5.8,947.0,63.9,45.64,28.49
409,8.12,29.2,-5.9,947.0,65.7,45.64,28.49
411,5.81,19.93,-5.8,948.0,71.6,45.64,28.49
412,6.55,18.49,-5.8,948.0,73.5,45.64,28.49
413,10.82,23.13,-5.7,948.0,74.8,45.64,28.49
414,14.26,30.67,-5.5,948.0,75.8,45.64,28.49
415,20.28,47.32,-4.9,949.0,78.0,45.64,28.49
416,27.0,44.65,-3.4,949.0,75.0,45.64,28.49
417,13.17,24.61,-3.2,950.0,71.7,45.64,28.49
418,10.36,17.08,-2.5,951.0,65.0,45.64,28.49
419,11.54,16.87,-1.2,951.0,54.5,45.64,28.49
420,12.09,11.13,-0.1,950.0,47.1,45.64,28.49
421,9.54,12.2,-1.0,950.0,50.3,45.64,28.49
422,8.99,12.47,-1.7,951.0,49.3,45.64,28.49
423,8.44,13.89,-2.0,951.0,49.0,45.64,28.49
424,9.23,18.48,-2.4,952.0,52.1,45.64,28.49
425,9.12,25.6,-2.5,952.0,51.7,45.64,28.49
426,7.34,26.49,-2.7,952.0,51.6,45.64,28.49
427,6.21,18.93,-2.4,952.0,55.0,45.64,28.49
428,6.04,14.42,-2.5,953.0,57.6,45.64,28.49
429,6.0,12.44,-2.4,953.0,57.9,45.64,28.49
430,6.0,10.59,-2.6,953.0,57.4,45.64,28.49
431,5.81,10.02,-2.7,953.0,57.1,45.64,28.49
432,5.99,10.14,-2.8,953.0,59.2,30.61,59.58
433,5.96,8.98,-2.2,953.0,61.2,30.61,59.58
434,7.03,15.02,-2.4,953.0,65.5,30.61,59.58
435,7.52,21.6,-3.1,952.0,69.3,30.61,59.58
436,9.81,33.92,-4.3,952.0,72.9,30.61,59.58
437,17.54,26.64,-3.1,952.0,70.9,30.61,59.58
438,14.77,25.11,-2.3,952.0,67.5,30.61,59.58
439,48.07,52.91,-3.8,952.0,74.4,30.61,59.58
440,61.92,55.18,-3.7,952.0,75.9,30.61,59.58
441,11.01,18.31,-0.3,952.0,57.9,30.61,59.58
442,10.4,13.21,1.2,951.0,52.2,30.61,59.58
446,8.64,9.47,1.8,951.0,49.1,30.61,59.58
447,29.51,52.72,2.5,948.0,50.0,30.61,59.58
448,33.54,55.68,1.7,948.0,55.3,30.61,59.58
449,52.69,72.6,0.8,947.0,59.3,30.61,59.58
450,72.48,83.87,-0.2,947.0,63.4,30.61,59.58
451,206.13,103.78,-1.2,947.0,68.7,30.61,59.58
452,184.04,93.57,-1.5,946.0,68.7,30.61,59.58
453,162.12,89.51,-1.7,946.0,69.8,30.61,59.58
454,42.86,73.57,-1.3,945.0,65.0,30.61,59.58
455,22.15,61.92,-1.5,944.0,64.7,30.61,59.58
456,12.68,51.33,-1.1,944.0,62.9,23.68,56.67
457,6.77,31.59,-0.8,943.0,61.1,23.68,56.67
458,5.86,26.21,-0.5,943.0,60.9,23.68,56.67
459,5.81,26.23,-0.4,942.0,60.9,23.68,56.67
460,5.8,31.37,-0.3,942.0,61.6,23.68,56.67
461,10.76,24.15,0.8,942.0,57.1,23.68,56.67
462,7.59,16.86,3.2,941.0,53.3,23.68,56.67
463,44.47,54.7,0.6,941.0,61.1,23.68,56.67
464,51.7,67.83,0.4,941.0,62.0,23.68,56.67
465,65.75,70.5,0.9,941.0,61.3,23.68,56.67
466,51.16,70.41,1.6,941.0,61.2,23.68,56.67
467,54.9,71.4,2.1,940.0,61.7,23.68,56.67
468,48.93,76.67,1.8,940.0,66.6,23.68,56.67
469,45.36,64.73,2.7,938.0,70.2,23.68,56.67
470,59.29,75.04,2.7,938.0,72.0,23.68,56.67
