,NO,NO2,AirTemp,Press,UMR,O3,PM10
0,2.6,16.1,-0.7,0,81.2,47.76,55.18
1,1.1,10.8,-0.8,0,80.6,47.76,55.18
2,0.88,10.06,-0.9,0,79.6,47.76,55.18
3,0.81,9.76,-0.7,0,78.8,47.76,55.18
4,0.77,9.25,-0.8,0,77.7,47.76,55.18
5,0.76,8.93,-1.1,0,77.9,47.76,55.18
6,0.62,8.3,-1.6,0,79.1,47.76,55.18
7,0.73,9.1,-2.1,0,80.8,47.76,55.18
8,0.98,11.21,-2.1,0,80.0,47.76,55.18
9,1.27,8.24,-0.9,0,75.3,47.76,55.18
10,1.17,7.11,0.9,0,68.8,47.76,55.18
11,1.94,5.89,1.9,0,65.7,47.76,55.18
12,1.35,7.4,3.0,0,61.1,47.76,55.18
13,1.02,6.65,3.0,0,59.4,47.76,55.18
14,1.03,7.03,3.6,0,57.5,47.76,55.18
15,1.25,9.42,3.0,0,58.8,47.76,55.18
16,1.47,14.62,1.8,0,63.2,47.76,55.18
17,2.1,30.98,0.7,0,67.5,47.76,55.18
18,4.12,49.51,-0.2,0,72.0,47.76,55.18
19,18.97,56.62,-1.1,0,74.8,47.76,55.18
20,143.15,69.68,-2.4,0,79.9,47.76,55.18
21,44.12,49.91,-3.9,0,81.9,47.76,55.18
22,45.11,50.84,-4.7,0,85.5,47.76,55.18
23,79.66,53.72,-4.8,0,86.5,47.76,55.18
24,44.18,43.13,-5.6,0,87.6,23.82,167.36
25,10.0,37.57,-6.1,0,88.8,23.82,167.36
26,7.33,33.23,-6.1,0,89.4,23.82,167.36
27,9.7,31.63,-6.6,0,88.5,23.82,167.36
28,7.23,29.18,-7.1,0,89.3,23.82,167.36
29,11.01,32.33,-7.5,0,89.5,23.82,167.36
30,44.78,33.5,-7.6,0,89.8,23.82,167.36
31,37.73,31.88,-8.0,0,89.6,23.82,167.36
32,30.22,33.48,-7.9,0,89.2,23.82,167.36
33,28.0,35.04,-6.1,0,87.6,23.82,167.36
34,32.49,41.76,-2.7,0,76.2,23.82,167.36
35,31.92,47.58,-0.2,0,67.3,23.82,167.36
36,14.96,40.01,1.7,0,60.1,23.82,167.36
37,12.11,39.23,2.4,0,58.2,23.82,167.36
38,7.07,32.11,5.0,0,49.9,23.82,167.36
39,4.67,33.07,5.3,0,49.4,23.82,167.36
40,15.03,71.9,2.5,0,60.1,23.82,167.36
41,41.15,94.56,0.5,0,67.2,23.82,167.36
42,61.24,95.24,-0.5,0,71.0,23.82,167.36
43,155.86,100.4,-1.1,0,73.9,23.82,167.36
44,121.88,92.11,-1.8,0,77.3,23.82,167.36
45,153.57,93.85,-2.4,0,80.6,23.82,167.36
46,126.73,89.43,-3.0,0,82.8,23.82,167.36
47,135.94,83.69,-3.4,0,84.3,23.82,167.36
48,128.8,75.79,-3.8,0,85.4,18.03,332.52
49,77.86,67.34,-4.3,0,86.6,18.03,332.52
50,49.29,63.06,-4.7,0,88.1,18.03,332.52
51,39.63,56.26,-5.0,0,88.8,18.03,332.52
52,38.88,52.48,-5.3,0,89.4,18.03,332.52
53,60.07,53.22,-5.5,0,89.9,18.03,332.52
54,113.59,54.31,-5.8,0,90.0,18.03,332.52
55,191.09,62.41,-5.9,0,90.0,18.03,332.52
56,204.11,65.96,-5.8,0,89.7,18.03,332.52
57,96.16,66.16,-4.2,0,88.0,18.03,332.52
58,64.14,71.46,-2.0,0,79.5,18.03,332.52
59,53.41,91.83,0.9,0,69.0,18.03,332.52
60,39.35,108.5,3.6,0,60.4,18.03,332.52
61,27.45,92.89,4.1,0,63.2,18.03,332.52
62,24.32,92.93,6.5,0,56.7,18.03,332.52
63,26.02,97.01,5.9,0,58.7,18.03,332.52
64,54.82,118.07,4.4,0,63.9,18.03,332.52
65,198.68,143.45,2.3,0,71.9,18.03,332.52
66,506.59,187.06,0.8,0,78.3,18.03,332.52
67,481.69,178.64,-0.1,0,82.4,18.03,332.52
68,130.97,142.91,-0.6,0,83.3,18.03,332.52
69,159.46,139.21,-1.1,0,85.4,18.03,332.52
70,110.74,117.58,-1.7,0,87.1,18.03,332.52
71,182.47,114.34,-2.0,0,88.4,18.03,332.52
72,109.83,94.47,-2.7,0,89.0,13.43,415.72
73,123.79,86.58,-3.3,0,90.2,13.43,415.72
74,116.06,78.18,-3.6,0,90.5,13.43,415.72
75,111.37,66.83,-4.1,0,90.7,13.43,415.72
76,81.92,62.65,-4.5,0,91.0,13.43,415.72
77,61.44,55.52,-5.5,0,91.5,13.43,415.72
78,54.79,47.18,-5.9,0,93.4,13.43,415.72
79,80.07,51.8,-5.3,0,93.6,13.43,415.72
80,51.14,47.47,-5.2,0,94.6,13.43,415.72
81,52.6,51.73,-4.5,0,94.3,13.43,415.72
82,66.43,64.17,-4.0,0,94.1,13.43,415.72
83,73.44,81.68,-3.3,0,93.4,13.43,415.72
84,47.54,77.69,-2.2,0,92.3,13.43,415.72
85,40.82,85.58,-0.2,0,88.2,13.43,415.72
86,42.64,105.13,0.9,0,81.2,13.43,415.72
87,61.62,120.93,0.0,0,85.9,13.43,415.72
88,77.82,124.43,-1.4,0,90.5,13.43,415.72
89,113.32,125.75,-2.3,0,93.8,13.43,415.72
90,102.39,117.19,-3.4,0,94.1,13.43,415.72
91,121.1,112.66,-3.9,0,95.2,13.43,415.72
92,67.66,100.31,-4.1,0,95.7,13.43,415.72
93,104.81,100.74,-3.9,0,95.5,13.43,415.72
94,107.68,96.51,-4.8,0,95.2,13.43,415.72
95,79.24,93.28,-4.7,0,95.2,13.43,415.72
96,57.0,81.74,-5.4,0,94.2,14.32,259.58
97,64.02,84.29,-5.8,0,94.5,14.32,259.58
98,61.23,83.44,-5.4,0,94.8,14.32,259.58
99,76.15,82.89,-5.3,0,94.7,14.32,259.58
100,55.15,77.03,-5.1,0,95.0,14.32,259.58
101,44.02,74.03,-5.7,0,94.9,14.32,259.58
102,67.21,74.97,-4.8,0,94.9,14.32,259.58
103,102.86,76.41,-3.9,0,94.5,14.32,259.58
104,124.49,84.82,-3.5,0,94.5,14.32,259.58
105,127.87,105.79,-2.2,0,93.3,14.32,259.58
106,88.91,106.72,-0.6,0,91.7,14.32,259.58
107,81.72,122.92,0.7,0,91.1,14.32,259.58
108,73.76,122.22,2.2,0,87.1,14.32,259.58
109,38.19,85.7,3.0,0,84.1,14.32,259.58
110,26.49,54.24,3.5,0,85.1,14.32,259.58
111,27.01,58.35,3.5,0,86.0,14.32,259.58
112,50.85,72.88,2.6,0,88.4,14.32,259.58
113,109.03,81.11,1.5,0,92.5,14.32,259.58
114,53.47,72.77,1.4,0,94.2,14.32,259.58
115,42.57,70.52,2.5,0,92.4,14.32,259.58
116,37.86,66.02,3.3,0,84.9,14.32,259.58
117,17.69,43.55,4.1,0,78.9,14.32,259.58
118,8.22,27.12,5.5,0,71.0,14.32,259.58
119,7.38,16.3,6.5,0,67.8,14.32,259.58
120,6.2,18.41,7.8,0,64.5,36.43,25.27
121,5.34,14.21,6.5,0,70.1,36.43,25.27
122,4.72,9.38,6.0,0,74.3,36.43,25.27
123,4.58,8.92,4.4,0,83.9,36.43,25.27
124,4.73,12.93,3.3,0,89.5,36.43,25.27
125,6.74,24.22,3.1,0,92.1,36.43,25.27
126,6.91,27.13,3.1,0,92.2,36.43,25.27
127,12.5,44.05,3.1,0,92.0,36.43,25.27
128,32.37,59.09,3.1,0,92.1,36.43,25.27
129,46.15,63.32,3.3,0,92.2,36.43,25.27
130,28.54,53.65,3.2,0,93.0,36.43,25.27
132,10.34,26.09,1.6,0,94.6,36.43,25.27
133,8.98,29.72,1.1,0,95.5,36.43,25.27
134,7.18,30.95,1.4,0,96.0,36.43,25.27
135,5.39,25.99,1.4,0,95.7,36.43,25.27
136,5.51,28.63,1.3,0,95.2,36.43,25.27
137,5.29,26.01,1.0,0,95.5,36.43,25.27
138,4.47,20.0,0.8,0,96.0,36.43,25.27
139,3.7,17.67,0.7,0,96.0,36.43,25.27
140,3.28,16.62,0.8,0,95.3,36.43,25.27
141,3.0,16.2,0.8,0,93.9,36.43,25.27
142,2.77,13.1,0.7,0,94.2,36.43,25.27
143,2.75,11.54,0.5,0,95.9,36.43,25.27
144,2.26,9.37,0.6,0,96.4,39.72,11.39
145,2.1,8.28,0.8,0,96.5,39.72,11.39
146,2.0,6.68,0.7,0,96.2,39.72,11.39
147,1.86,7.13,0.6,0,96.4,39.72,11.39
148,1.81,6.88,0.5,0,97.1,39.72,11.39
149,1.66,7.55,0.4,0,97.2,39.72,11.39
150,1.88,8.78,0.3,0,97.6,39.72,11.39
151,2.35,10.22,0.3,0,97.6,39.72,11.39
152,3.39,14.05,0.5,0,96.0,39.72,11.39
153,4.49,15.52,0.7,0,93.2,39.72,11.39
154,4.3,12.58,0.9,0,90.1,39.72,11.39
155,4.47,10.24,1.3,0,88.6,39.72,11.39
156,3.79,12.05,1.0,0,87.2,39.72,11.39
157,3.59,12.41,1.0,0,86.5,39.72,11.39
158,3.61,12.95,1.0,0,86.3,39.72,11.39
159,3.23,13.02,0.9,0,86.7,39.72,11.39
160,2.95,13.05,0.7,0,86.4,39.72,11.39
161,3.04,16.12,0.5,0,86.2,39.72,11.39
162,2.71,13.3,0.2,0,86.7,39.72,11.39
163,2.58,13.63,0.2,0,86.8,39.72,11.39
166,1.87,8.26,0.0,0,83.0,39.72,11.39
167,0.85,10.22,-0.2,0,82.6,39.72,11.39
168,0.77,8.25,-0.5,0,80.8,49.4,24.08
169,0.77,8.37,-0.8,0,81.0,49.4,24.08
170,0.77,8.3,-1.1,0,81.3,49.4,24.08
171,0.76,8.4,-1.2,0,80.3,49.4,24.08
172,0.73,6.72,-1.3,0,77.7,49.4,24.08
173,0.69,6.32,-1.5,0,76.8,49.4,24.08
174,0.74,7.21,-1.7,0,77.9,49.4,24.08
175,1.68,9.39,-2.0,0,77.8,49.4,24.08
176,1.16,10.97,-1.7,0,76.7,49.4,24.08
177,2.45,12.19,-1.0,0,73.0,49.4,24.08
178,2.97,11.47,-0.1,0,71.8,49.4,24.08
179,3.27,11.15,1.2,0,68.7,49.4,24.08
180,2.7,10.14,1.8,0,67.6,49.4,24.08
181,2.16,9.75,1.6,0,69.6,49.4,24.08
182,2.23,11.73,1.5,0,71.1,49.4,24.08
183,2.24,14.09,1.5,0,72.5,49.4,24.08
184,1.59,16.0,0.9,0,74.8,49.4,24.08
185,1.65,19.33,0.3,0,79.6,49.4,24.08
186,1.92,20.8,0.0,0,84.1,49.4,24.08
187,4.17,27.79,-0.1,0,86.3,49.4,24.08
188,3.34,25.5,-0.2,0,87.8,49.4,24.08
189,2.1,24.55,-0.2,0,88.9,49.4,24.08
190,2.55,20.77,-0.2,0,90.3,49.4,24.08
191,1.85,15.68,-0.5,0,91.8,49.4,24.08
192,1.14,11.42,-0.4,0,92.0,39.26,18.81
193,0.83,8.78,-0.2,0,89.5,39.26,18.81
194,0.81,7.95,0.3,0,84.9,39.26,18.81
195,0.77,7.41,-0.1,0,88.4,39.26,18.81
196,0.77,8.22,-0.3,0,91.0,39.26,18.81
197,0.82,10.97,-0.5,0,91.7,39.26,18.81
198,1.48,14.99,-0.4,0,89.0,39.26,18.81
199,3.3,20.66,-0.7,0,91.3,39.26,18.81
200,8.11,28.88,-0.4,0,88.3,39.26,18.81
201,8.9,26.11,0.1,0,83.5,39.26,18.81
202,5.81,17.31,0.7,0,81.1,39.26,18.81
203,5.01,14.83,1.3,0,78.1,39.26,18.81
204,5.02,14.5,1.5,0,76.8,39.26,18.81
205,3.87,12.52,2.0,0,74.2,39.26,18.81
206,2.85,10.93,2.6,0,72.2,39.26,18.81
207,3.06,15.5,1.8,0,78.2,39.26,18.81
208,3.82,24.41,1.3,0,82.6,39.26,18.81
209,4.79,33.54,1.2,0,85.5,39.26,18.81
210,4.88,30.67,1.1,0,85.8,39.26,18.81
211,3.2,19.77,0.8,0,86.5,39.26,18.81
212,2.59,18.55,0.6,0,87.6,39.26,18.81
213,2.01,16.81,0.6,0,86.9,39.26,18.81
214,1.8,14.29,0.5,0,87.3,39.26,18.81
215,1.63,13.51,0.4,0,86.3,39.26,18.81
216,1.53,10.74,0.3,0,86.0,43.14,22.52
217,1.14,8.39,0.4,0,84.5,43.14,22.52
218,0.84,6.61,0.4,0,84.6,43.14,22.52
219,0.78,6.28,0.4,0,83.6,43.14,22.52
220,0.77,6.87,0.3,0,83.1,43.14,22.52
221,0.79,8.62,0.3,0,83.0,43.14,22.52
222,1.14,15.36,0.1,0,83.3,43.14,22.52
223,3.52,28.33,0.1,0,83.1,43.14,22.52
224,11.2,36.64,-0.4,0,84.6,43.14,22.52
225,8.19,25.68,-0.1,0,83.3,43.14,22.52
226,7.45,22.45,1.1,0,79.0,43.14,22.52
227,4.01,13.42,1.8,0,76.1,43.14,22.52
228,3.39,11.3,2.4,0,72.8,43.14,22.52
229,2.88,10.68,2.6,0,71.4,43.14,22.52
230,2.73,11.05,2.9,0,70.3,43.14,22.52
231,2.6,12.46,2.8,0,69.8,43.14,22.52
232,3.69,23.03,1.7,0,75.0,43.14,22.52
233,4.68,32.37,1.1,0,79.6,43.14,22.52
234,6.13,35.9,0.7,0,81.2,43.14,22.52
235,3.85,24.96,0.8,0,81.0,43.14,22.52
236,2.75,19.46,0.2,0,82.3,43.14,22.52
237,2.25,17.66,-0.2,0,82.1,43.14,22.52
238,2.01,16.61,-0.5,0,81.5,43.14,22.52
239,1.61,11.94,-1.2,0,82.8,43.14,22.52
240,1.57,13.99,-1.3,0,81.7,37.82,32.05
241,1.27,11.27,-1.9,0,84.2,37.82,32.05
242,0.79,9.64,-1.8,0,84.5,37.82,32.05
243,0.8,8.43,-1.6,0,84.2,37.82,32.05
244,0.77,7.92,-1.7,0,84.6,37.82,32.05
245,0.78,9.61,-2.0,0,84.2,37.82,32.05
246,0.84,13.31,-1.9,0,85.4,37.82,32.05
247,2.83,23.0,-1.6,0,85.7,37.82,32.05
248,8.73,33.35,-1.3,0,85.2,37.82,32.05
249,7.05,26.85,-0.5,0,81.8,37.82,32.05
250,5.25,17.01,0.5,0,75.8,37.82,32.05
251,4.03,12.27,2.4,0,67.3,37.82,32.05
252,3.62,12.4,2.2,0,67.7,37.82,32.05
253,4.93,15.07,3.3,0,63.4,37.82,32.05
254,3.83,16.5,3.0,0,61.1,37.82,32.05
255,3.44,18.43,2.3,0,65.1,37.82,32.05
256,4.17,29.67,1.8,0,66.6,37.82,32.05
257,12.75,51.56,0.5,0,72.3,37.82,32.05
258,19.84,53.03,-0.2,0,76.4,37.82,32.05
259,4.46,35.58,-0.8,0,79.8,37.82,32.05
260,11.09,49.82,-1.2,0,82.3,37.82,32.05
261,5.27,31.5,-1.6,0,83.3,37.82,32.05
262,6.49,29.51,-2.7,0,85.8,37.82,32.05
263,27.39,41.88,-3.3,0,87.4,37.82,32.05
264,24.29,36.23,-4.0,0,89.1,26.59,45.31
265,7.6,39.52,-4.8,0,88.2,26.59,45.31
266,7.07,36.6,-3.9,0,87.5,26.59,45.31
267,8.9,35.01,-3.1,0,86.2,26.59,45.31
268,5.05,26.65,-2.7,0,85.0,26.59,45.31
269,16.07,31.25,-1.9,0,86.1,26.59,45.31
270,2.64,14.55,0.3,0,84.4,26.59,45.31
271,4.03,24.07,0.8,0,84.3,26.59,45.31
272,5.04,25.81,1.1,0,84.5,26.59,45.31
273,3.78,19.98,1.4,0,85.3,26.59,45.31
274,3.61,18.32,1.9,0,83.7,26.59,45.31
275,4.67,18.42,2.5,0,81.4,26.59,45.31
276,4.71,17.86,2.9,0,80.3,26.59,45.31
277,4.51,16.57,3.3,0,79.4,26.59,45.31
278,3.94,14.44,3.6,0,77.7,26.59,45.31
279,3.65,15.2,2.9,0,80.4,26.59,45.31
280,3.4,17.8,2.1,0,83.6,26.59,45.31
281,4.21,26.27,1.7,0,84.9,26.59,45.31
282,5.08,31.61,1.4,0,85.3,26.59,45.31
283,4.84,32.75,1.0,0,86.6,26.59,45.31
284,14.1,44.66,0.6,0,86.0,26.59,45.31
285,12.39,41.23,-0.3,0,85.8,26.59,45.31
286,21.66,31.14,-1.2,0,88.6,26.59,45.31
287,25.08,33.95,-3.0,0,90.7,26.59,45.31
288,8.69,29.86,-3.6,0,93.8,37.47,49.76
289,14.24,34.78,-3.2,0,94.3,37.47,49.76
290,10.87,25.36,-3.4,0,94.8,37.47,49.76
291,3.52,16.38,-4.1,0,95.1,37.47,49.76
292,3.3,19.21,-4.1,0,95.2,37.47,49.76
293,7.63,26.21,-3.9,0,95.0,37.47,49.76
294,5.51,27.6,-3.6,0,94.4,37.47,49.76
295,46.88,42.47,-4.4,0,92.8,37.47,49.76
296,111.66,50.76,-5.1,0,93.0,37.47,49.76
297,47.13,48.0,-2.6,0,92.2,37.47,49.76
298,43.07,46.83,-0.6,0,85.4,37.47,49.76
299,17.82,34.99,2.9,0,68.9,37.47,49.76
300,21.81,40.31,3.9,0,67.8,37.47,49.76
301,14.58,33.12,4.8,0,65.3,37.47,49.76
302,6.4,18.4,7.3,0,53.2,37.47,49.76
303,3.74,16.51,5.7,0,59.1,37.47,49.76
304,3.55,22.21,4.5,0,65.8,37.47,49.76
305,3.73,23.88,3.7,0,69.9,37.47,49.76
306,3.35,20.27,3.4,0,72.6,37.47,49.76
307,3.09,18.08,2.7,0,78.5,37.47,49.76
308,2.73,16.83,2.1,0,76.8,37.47,49.76
309,2.42,14.52,1.9,0,74.0,37.47,49.76
310,2.17,12.5,1.8,0,70.7,37.47,49.76
311,1.74,9.52,1.7,0,67.6,37.47,49.76
312,1.72,9.76,1.8,0,65.2,57.51,16.31
313,1.72,9.19,1.2,0,73.3,57.51,16.31
314,1.62,7.64,0.7,0,81.1,57.51,16.31
315,1.55,6.96,0.5,0,84.6,57.51,16.31
316,1.54,8.06,0.5,0,82.3,57.51,16.31
317,1.33,7.93,0.4,0,81.8,57.51,16.31
318,1.19,9.34,0.5,0,78.9,57.51,16.31
319,1.24,12.26,0.6,0,74.6,57.51,16.31
320,1.52,10.94,0.2,0,73.5,57.51,16.31
321,2.56,14.7,0.2,0,73.7,57.51,16.31
322,3.69,15.29,0.5,0,68.3,57.51,16.31
323,2.67,11.38,0.9,0,64.4,57.51,16.31
324,2.95,11.48,0.9,0,64.8,57.51,16.31
325,2.69,12.44,0.9,0,63.2,57.51,16.31
326,2.36,9.8,1.6,0,56.5,57.51,16.31
327,2.46,13.44,1.9,0,55.3,57.51,16.31
328,1.84,16.44,0.7,0,63.0,57.51,16.31
329,1.8,16.47,0.0,0,71.4,57.51,16.31
330,1.52,14.57,-0.3,0,69.9,57.51,16.31
331,1.6,15.55,-0.7,0,66.7,57.51,16.31
332,1.51,14.35,-0.9,0,66.8,57.51,16.31
333,1.46,12.41,-0.9,0,67.1,57.51,16.31
334,1.04,11.03,-1.1,0,73.3,57.51,16.31
335,0.87,10.5,-1.4,0,76.3,57.51,16.31
336,0.72,7.63,-1.4,0,73.9,58.64,18.44
337,0.64,6.49,-1.2,0,68.8,58.64,18.44
338,0.38,6.36,-1.0,0,64.9,58.64,18.44
339,0.31,5.21,-1.0,0,64.5,58.64,18.44
340,0.06,5.36,-1.2,0,66.9,58.64,18.44
341,0.02,5.76,-1.4,0,68.7,58.64,18.44
342,0.09,7.75,-1.5,0,68.0,58.64,18.44
343,0.18,8.78,-1.8,0,70.0,58.64,18.44
344,0.62,9.6,-1.8,0,68.6,58.64,18.44
345,1.03,9.17,-1.4,0,68.6,58.64,18.44
346,1.52,9.36,-0.4,0,64.4,58.64,18.44
347,1.76,9.03,-0.4,0,68.1,58.64,18.44
348,1.9,9.46,0.2,0,58.3,58.64,18.44
349,1.75,8.98,-0.3,0,59.8,58.64,18.44
350,1.51,9.22,-0.9,0,59.0,58.64,18.44
351,1.49,10.3,-1.3,0,66.5,58.64,18.44
352,1.03,12.21,-2.1,0,69.3,58.64,18.44
353,0.94,14.38,-3.0,0,72.6,58.64,18.44
354,1.18,18.47,-3.6,0,73.4,58.64,18.44
355,1.28,19.12,-3.9,0,68.3,58.64,18.44
356,1.01,17.34,-4.1,0,68.4,58.64,18.44
357,0.77,14.22,-4.3,0,69.4,58.64,18.44
358,0.5,10.82,-4.2,0,72.5,58.64,18.44
359,0.72,13.9,-4.4,0,77.8,58.64,18.44
360,0.06,7.99,-4.1,0,79.4,50.67,24.29
361,0.0,6.91,-4.2,0,78.1,50.67,24.29
362,0.0,6.95,-4.2,0,80.0,50.67,24.29
363,0.0,7.24,-4.4,0,78.3,50.67,24.29
364,0.0,7.3,-4.8,0,76.5,50.67,24.29
365,0.0,7.07,-4.6,0,74.9,50.67,24.29
366,0.1,9.55,-4.4,0,71.0,50.67,24.29
367,1.05,17.65,-4.4,0,73.4,50.67,24.29
368,2.98,22.95,-4.5,0,73.5,50.67,24.29
369,2.85,14.09,-3.6,0,68.6,50.67,24.29
370,1.84,10.45,-3.0,0,64.2,50.67,24.29
371,1.89,10.51,-2.8,0,61.7,50.67,24.29
372,1.96,8.05,-2.0,0,56.6,50.67,24.29
373,1.82,8.8,-2.2,0,56.5,50.67,24.29
374,1.97,9.6,-1.6,0,54.0,50.67,24.29
375,1.62,9.87,-2.5,0,56.3,50.67,24.29
376,1.78,13.64,-3.4,0,61.4,50.67,24.29
377,1.91,20.49,-4.1,0,67.7,50.67,24.29
378,2.32,24.53,-4.8,0,68.7,50.67,24.29
379,1.81,26.12,-5.3,0,67.9,50.67,24.29
380,0.92,18.63,-5.4,0,67.6,50.67,24.29
381,0.74,16.38,-5.6,0,67.1,50.67,24.29
382,0.7,16.29,-5.8,0,67.0,50.67,24.29
383,1.03,18.55,-5.9,0,68.0,50.67,24.29
384,0.75,20.15,-5.9,0,68.7,44.61,37.31
385,0.74,16.9,-5.6,0,72.5,44.61,37.31
386,0.53,15.56,-5.8,0,79.2,44.61,37.31
387,0.36,10.65,-6.0,0,84.3,44.61,37.31
388,0.01,9.27,-5.0,0,76.5,44.61,37.31
389,0.0,7.99,-4.4,0,66.5,44.61,37.31
390,0.12,13.9,-4.3,0,66.4,44.61,37.31
391,1.13,20.12,-4.3,0,68.4,44.61,37.31
392,2.82,22.47,-4.5,0,71.7,44.61,37.31
393,2.12,14.17,-4.2,0,68.0,44.61,37.31
394,1.77,11.04,-3.4,0,66.7,44.61,37.31
395,1.58,9.59,-2.8,0,64.5,44.61,37.31
396,1.91,8.88,-1.9,0,57.2,44.61,37.31
397,1.62,9.48,-1.9,0,53.7,44.61,37.31
398,1.76,10.21,-2.0,0,56.0,44.61,37.31
399,1.3,12.78,-2.9,0,57.0,44.61,37.31
400,1.36,16.76,-3.2,0,62.9,44.61,37.31
401,1.98,25.45,-3.3,0,64.6,44.61,37.31
402,1.7,32.09,-3.5,0,58.8,44.61,37.31
403,26.93,50.53,-4.0,0,60.5,44.61,37.31
404,5.86,35.4,-5.0,0,66.9,44.61,37.31
405,3.12,24.48,-5.4,0,72.9,44.61,37.31
406,1.83,19.51,-5.2,0,72.8,44.61,37.31
407,0.9,13.23,-4.7,0,70.7,44.61,37.31
408,0.6,11.95,-4.5,0,71.8,50.82,28.54
409,0.18,8.09,-4.5,0,74.6,50.82,28.54
410,0.0,7.09,-4.8,0,79.8,50.82,28.54
411,0.0,7.75,-4.8,0,81.8,50.82,28.54
412,0.0,7.38,-4.6,0,82.2,50.82,28.54
413,0.09,10.08,-4.7,0,84.7,50.82,28.54
414,0.47,14.21,-4.3,0,84.3,50.82,28.54
415,1.63,28.27,-4.1,0,84.1,50.82,28.54
416,6.17,39.32,-3.6,0,86.5,50.82,28.54
417,5.02,20.97,-2.8,0,84.7,50.82,28.54
418,4.86,15.48,-0.6,0,71.6,50.82,28.54
419,3.1,11.37,1.5,0,60.0,50.82,28.54
420,2.28,9.89,1.4,0,54.4,50.82,28.54
421,2.11,9.98,1.0,0,53.7,50.82,28.54
422,2.03,11.06,1.4,0,50.4,50.82,28.54
423,1.84,11.64,0.5,0,49.6,50.82,28.54
424,1.84,17.61,-1.1,0,58.5,50.82,28.54
425,2.79,28.43,-1.7,0,61.8,50.82,28.54
426,3.19,35.52,-2.2,0,63.7,50.82,28.54
427,3.32,32.69,-2.2,0,66.5,50.82,28.54
428,1.63,19.02,-2.4,0,69.5,50.82,28.54
429,1.55,16.66,-2.5,0,71.2,50.82,28.54
430,1.0,14.48,-2.4,0,69.6,50.82,28.54
431,1.1,18.29,-3.1,0,71.4,50.82,28.54
432,0.9,13.38,-4.5,0,75.5,33.39,47.42
433,0.88,13.52,-5.1,0,79.8,33.39,47.42
434,0.87,13.88,-4.6,0,80.1,33.39,47.42
435,1.08,16.14,-4.9,0,80.0,33.39,47.42
436,0.98,17.87,-4.7,0,79.6,33.39,47.42
437,9.26,30.83,-4.6,0,80.2,33.39,47.42
438,12.63,35.7,-5.0,0,82.5,33.39,47.42
439,29.4,42.89,-3.9,0,82.2,33.39,47.42
440,27.67,42.47,-3.0,0,80.9,33.39,47.42
441,32.33,40.47,-2.5,0,79.7,33.39,47.42
442,18.06,25.87,0.8,0,67.2,33.39,47.42
443,4.99,13.9,2.9,0,56.2,33.39,47.42
444,3.53,13.7,3.5,0,52.2,33.39,47.42
445,3.21,12.08,4.8,0,47.9,33.39,47.42
446,3.08,15.13,4.7,0,48.1,33.39,47.42
447,4.8,22.77,4.1,0,51.2,33.39,47.42
448,12.89,33.59,3.6,0,55.3,33.39,47.42
449,20.45,50.27,2.1,0,59.6,33.39,47.42
450,13.28,51.13,0.7,0,64.4,33.39,47.42
451,14.02,50.89,-0.2,0,68.8,33.39,47.42
452,19.39,46.26,-0.6,0,69.6,33.39,47.42
453,20.91,44.72,-0.5,0,67.8,33.39,47.42
454,52.92,55.18,-1.1,0,71.4,33.39,47.42
455,16.11,49.77,-0.3,0,69.5,33.39,47.42
456,14.5,52.1,-0.2,0,71.1,40.34,59.65
457,14.59,49.48,-0.1,0,70.2,40.34,59.65
458,4.75,29.7,0.5,0,66.7,40.34,59.65
459,3.28,6.78,1.2,0,67.1,40.34,59.65
460,2.36,8.16,1.5,0,61.6,40.34,59.65
461,2.19,12.49,1.5,0,61.2,40.34,59.65
462,2.67,15.99,1.8,0,61.2,40.34,59.65
463,3.8,19.43,1.8,0,65.3,40.34,59.65
464,3.58,22.28,2.2,0,65.6,40.34,59.65
465,4.68,22.86,2.7,0,68.5,40.34,59.65
466,4.34,18.94,2.9,0,71.1,40.34,59.65
467,3.22,18.11,2.4,0,81.2,40.34,59.65
469,4.17,17.03,5.5,0,67.9,40.34,59.65
470,3.78,17.08,5.8,0,62.9,40.34,59.65
471,3.68,20.41,5.2,0,68.6,40.34,59.65
472,4.58,29.37,4.6,0,72.6,40.34,59.65
473,9.75,39.52,4.0,0,74.5,40.34,59.65
474,26.99,64.56,3.1,0,79.2,40.34,59.65
475,129.76,76.87,3.0,0,79.6,40.34,59.65
476,116.08,73.63,2.6,0,80.3,40.34,59.65
477,46.63,64.57,1.6,0,83.5,40.34,59.65
478,25.22,56.84,1.1,0,84.1,40.34,59.65
479,16.09,52.86,1.2,0,82.5,40.34,59.65
480,10.89,52.93,1.7,0,80.6,56.43,25.07
481,7.84,40.35,2.4,0,79.2,56.43,25.07
482,2.94,6.8,0.8,0,92.3,56.43,25.07
483,1.56,7.36,0.4,0,95.5,56.43,25.07
484,0.87,6.65,0.2,0,95.7,56.43,25.07
485,0.81,6.94,-0.2,0,96.0,56.43,25.07
486,15.59,7.76,-0.5,0,96.4,56.43,25.07
487,3.39,14.49,-0.6,0,96.9,56.43,25.07
489,3.02,18.95,-0.4,0,95.9,56.43,25.07
490,3.16,14.16,0.2,0,92.3,56.43,25.07
491,3.07,11.86,1.0,0,83.8,56.43,25.07
492,3.44,10.48,2.0,0,77.4,56.43,25.07
493,3.24,11.22,1.7,0,76.4,56.43,25.07
